,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mrps2,0.653293196,-0.021061674,0.03,0.037,1
Mrps21,0.522854394,-0.164526637,0.244,0.26,1
Mrps22,0.623957738,-0.028704239,0.102,0.116,1
Mrps23,0.814249684,0.028844048,0.06,0.056,1
Mrps24,0.090870958,-0.113867229,0.124,0.181,1
Mrps25,0.185125141,0.077994546,0.15,0.112,1
Mrps26,0.088567263,-0.200768977,0.248,0.312,1
Mrps27,0.600248023,-0.010122074,0.173,0.195,1
Mrps28,0.338808273,-0.097733871,0.256,0.284,1
Mrps30,0.893530112,0.01158275,0.049,0.047,1
Mrps31,0.319628221,0.00811241,0.113,0.084,1
Mrps33,0.64747986,-0.028341684,0.305,0.33,1
Mrps34,0.220003805,0.086903096,0.109,0.079,1
Mrps35,0.17553532,0.097793836,0.143,0.102,1
Mrps36,0.629686169,-0.052350168,0.12,0.135,1
Mrps5,0.005946302,0.195758831,0.56,0.433,1
Mrps6,0.051854916,0.089548922,0.338,0.256,1
Mrps7,0.215534768,-0.08009545,0.135,0.177,1
Mrps9,0.727690382,0.010176875,0.252,0.237,1
Mrrf,0.017487722,0.109389693,0.165,0.088,1
Mrs2,0.945971396,-0.019558247,0.218,0.223,1
Mrtfa,0.539499403,0.069221934,0.523,0.507,1
Mrtfb,0.806368933,-0.011497719,0.662,0.637,1
Mrto4,0.260859465,-0.087719464,0.083,0.112,1
Ms4a12,0.267811061,-0.006577194,0,0.005,1
Ms4a14,0.370863441,0.012414628,0.004,0,1
Ms4a4b,0.689761495,0.008875994,0.008,0.005,1
Ms4a6c,0.11601868,-0.005747708,0,0.009,1
Ms4a7,0.204157086,0.007970258,0.008,0,1
Msantd1,0.715038641,0.001465025,0.023,0.028,1
Msantd2,0.499375947,0.037660977,0.44,0.409,1
Msantd3,0.495657629,-0.084264396,0.075,0.093,1
Msantd4,0.189114151,0.060471735,0.18,0.135,1
Msc,0.014058768,-0.110762244,0.004,0.033,1
Msh2,0.61386155,0.037021458,0.18,0.163,1
Msh3,0.235987039,0.133650063,0.241,0.2,1
Msh4,0.309081337,-0.013923596,0.011,0.023,1
Msh5,0.44169961,-0.034575732,0.004,0.009,1
Msh6,0.057641172,0.046493989,0.071,0.033,1
Msi1,0.947032716,-0.047360592,0.252,0.247,1
Msi2,0.006284442,0.331244419,0.865,0.823,1
Msl1,0.851510101,0.025608728,0.214,0.205,1
Msl2,0.787591878,-0.022917633,0.203,0.209,1
Msl3,0.223123382,0.075733859,0.094,0.065,1
Msl3l2,0.164758,0.032154583,0.06,0.033,1
Mslnl,0.44746426,-0.007105301,0.004,0.009,1
Msmo1,0.011119644,0.122240235,0.383,0.265,1
Msmp,0.370863441,0.004630551,0.004,0,1
Msn,0.916272631,0.028778098,0.034,0.033,1
Msra,0.217039571,-0.115114358,0.237,0.284,1
Msrb1,0.243723625,0.01990199,0.03,0.014,1
Msrb2,0.234152663,0.061761301,0.143,0.107,1
Msrb3,0.406748212,0.084452303,0.12,0.098,1
Mss51,0.496169019,-0.003371783,0.071,0.056,1
Mst1r,0.44746426,0.001854926,0.004,0.009,1
Msto1,0.06116372,0.155954408,0.203,0.14,1
Mt1,0.930015847,-0.012112412,0.068,0.065,1
Mt2,0.028410201,-0.059758017,0.004,0.028,1
Mt3,0.000135203,-0.36105506,0.331,0.488,1
Mta1,0.418069796,0.018728575,0.128,0.158,1
Mta2,0.005651837,0.13124846,0.124,0.051,1
Mta3,0.259903946,-0.134971976,0.462,0.493,1
Mtag2,0.214050848,-0.067192318,0.019,0.037,1
Mtap,0.77839817,-0.028887216,0.041,0.047,1
mt-Atp6,0.775415674,-0.038029025,0.094,0.084,1
Mtbp,0.075889168,0.038490016,0.056,0.023,1
Mtch1,0.460534625,-0.123900835,0.526,0.544,1
Mtch2,0.086425694,0.143178574,0.56,0.47,1
