,RNA.CST,RNA.HYP,RNA.RN,RNA.DP,RNA.MED,RNA.Other
Gch1,0.00205261989071218,0.0594611126132731,0.0105945748545684,0.00766660713671518,0.00883998750944885,0.293264560827811
Wdhd1,0.152163654880214,0.145806551459174,0.320894360723272,0.256161431091809,0.241117181863362,0.207940211076773
Socs4,0.0870334913701287,0.151518821106915,0.149088648496792,0.146453650775432,0.138301460962934,0.165869088655268
Mapk1ip1l,0.355391041311682,0.431834291043858,0.337755497007839,0.422719075226417,0.401853648254903,0.436975322647537
Gm49189,0.0760991539550776,0.150833803292768,0.0978755511788346,0.117299223628096,0.121811249223311,0.106234467847323
Lgals3,0.00395366119193435,0.0190991217807547,0.00240348092430454,0.00350120548427074,0.00323663159020396,0.00291734104095942
Dlgap5,0.00047257002775297,0.0105103163142639,0,0.000677642579048023,0.00151366383225568,0.00361279507503775
Fbxo34,1.2324595159934,0.701180041171238,0.860125600242173,0.759949691904072,0.851947556094081,0.751793520013034
Gm35166,0.139362471125498,0.119983060380364,0.140614978438205,0.141225694358177,0.148637569690416,0.12511586761233
Atg14,0.20354460746353,0.291573094713585,0.210665359977046,0.207086535498198,0.218572677133162,0.234685260206867
Gm49004,0.000708504592490863,0,0,0.000592819392118253,0.000753942453287916,0
Ktn1,2.59859681166414,2.00239899649186,1.83991482152844,1.76724213877982,1.87926528316714,1.68476328466056
Gm41148,0.000977814913078286,0.00191789859686539,0,0.00413222080902894,0.00125856858329741,0.00945164935751394
4930447J18Rik,0.000779667924992714,0.0090968669034582,0,0,0.00250340996140985,0.00327932206797457
Gm49306,6.9952963627257e-05,0,0,0,0.000550282117610797,0
