,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mrpl34,0.857801042,-0.039241138,0.077,0.074,1
Mrpl35,0.529871707,-0.397711082,0.064,0.077,1
Mrpl36,0.715502657,-0.190466957,0.068,0.059,1
Mrpl37,0.186225746,0.492021054,0.1,0.07,1
Mrpl38,0.865233535,-0.004516328,0.296,0.29,1
Mrpl39,0.10057049,0.716169411,0.068,0.037,1
Mrpl4,0.582301843,-0.207420985,0.215,0.235,1
Mrpl40,0.774709523,0.191101611,0.161,0.154,1
Mrpl41,0.126793517,-0.066882659,0.444,0.518,1
Mrpl42,0.064665611,-0.687654364,0.17,0.228,1
Mrpl43,0.275831118,-0.324696199,0.122,0.154,1
Mrpl44,0.738442449,0.449218571,0.042,0.037,1
Mrpl45,0.107657791,0.346961956,0.167,0.118,1
Mrpl46,0.773486746,-0.204177431,0.058,0.051,1
Mrpl47,0.165465613,0.198610461,0.125,0.088,1
Mrpl48,0.47561343,-0.172799624,0.228,0.25,1
Mrpl49,0.95832046,-0.348095543,0.042,0.04,1
Mrpl50,0.309392597,0.118106324,0.061,0.085,1
Mrpl51,0.21598333,-0.501448898,0.071,0.099,1
Mrpl52,0.631788053,-0.369681082,0.186,0.199,1
Mrpl53,0.164399661,-0.650308109,0.1,0.136,1
Mrpl54,0.164810593,0.59494933,0.106,0.074,1
Mrpl55,0.823801673,-0.051267109,0.058,0.062,1
Mrpl57,0.795119969,-0.145223951,0.129,0.136,1
Mrpl58,0.072938191,-1.074381989,0.09,0.132,1
Mrpl9,0.859834206,-0.076692913,0.129,0.121,1
Mrps10,0.202778988,0.285253247,0.315,0.261,1
Mrps11,0.716871158,-0.492150717,0.074,0.081,1
Mrps12,0.904577564,-0.1406895,0.215,0.206,1
Mrps14,0.854229452,-0.253450714,0.203,0.206,1
Mrps15,0.399133001,0.348283582,0.232,0.213,1
Mrps16,0.285996573,-0.946810303,0.09,0.114,1
Mrps17,0.568131288,0.241798487,0.215,0.202,1
Mrps18a,0.67584173,-0.049176369,0.254,0.272,1
Mrps18b,0.212496877,0.121765972,0.1,0.07,1
Mrps18c,0.80453581,-0.012784259,0.113,0.107,1
Mrps2,0.964258596,-0.197278156,0.029,0.029,1
Mrps21,0.42617451,-0.470957433,0.244,0.265,1
Mrps22,0.638645748,-0.194647063,0.113,0.125,1
Mrps23,0.375713313,-0.128214818,0.055,0.074,1
Mrps24,0.022151114,-0.729571558,0.122,0.191,1
Mrps25,0.290601384,0.304473039,0.158,0.129,1
Mrps26,0.073189939,-0.642361131,0.238,0.298,1
Mrps27,0.265441996,-0.24065888,0.174,0.213,1
Mrps28,0.943758943,-0.147861008,0.267,0.254,1
Mrps30,0.914460257,0.211271292,0.042,0.044,1
Mrps31,0.359239163,-0.07790019,0.122,0.096,1
Mrps33,0.439564784,-0.144648921,0.305,0.338,1
Mrps34,0.308814105,0.61555379,0.103,0.081,1
Mrps35,0.117934306,0.631392938,0.141,0.099,1
Mrps36,0.540327504,-0.356654664,0.109,0.125,1
Mrps5,0.000211749,0.512233758,0.572,0.415,1
Mrps6,0.110474764,0.179633595,0.341,0.276,1
Mrps7,0.210584409,-0.387644019,0.145,0.184,1
Mrps9,0.570036786,0.032272195,0.264,0.239,1
Mrrf,0.062577595,0.357649167,0.154,0.099,1
Mrs2,0.664396272,0.054698313,0.228,0.213,1
Mrtfa,0.437971412,0.088228708,0.531,0.496,1
Mrtfb,0.714103421,-0.005550417,0.685,0.647,1
Mrto4,0.605822741,-0.513468439,0.08,0.092,1
Msantd1,0.600391517,-0.363665394,0.023,0.029,1
Msantd2,0.21621304,0.191428417,0.45,0.401,1
Msantd3,0.897850583,-0.332163865,0.087,0.085,1
Msantd4,0.491048297,0.177647865,0.164,0.143,1
Msc,0.019693214,-3.322078684,0.003,0.026,1
Msh2,0.325472637,0.228914706,0.18,0.147,1
Msh3,0.071312996,0.513276633,0.244,0.184,1
Msh4,0.590742953,-0.482064516,0.013,0.018,1
Msh6,0.031965123,1.085492839,0.068,0.029,1
Msi1,0.628952673,-0.365344034,0.235,0.246,1
Msi2,0.012480848,0.345437979,0.871,0.827,1
Msl1,0.404679747,0.211567889,0.225,0.195,1
Msl2,0.899242822,-0.142422403,0.206,0.206,1
Msl3,0.5661254,0.220471228,0.093,0.081,1
Msl3l2,0.037939276,0.665888389,0.068,0.029,1
Msmo1,0.001041579,0.525440072,0.392,0.261,1
Msn,0.379055866,0.916749473,0.039,0.026,1
Msra,0.028569102,-0.693260888,0.244,0.316,1
Msrb1,0.560598178,0.046989498,0.026,0.018,1
Msrb2,0.095778975,0.507839996,0.145,0.099,1
Msrb3,0.948182208,0.078094418,0.116,0.118,1
Mss51,0.534722563,0.057379842,0.068,0.055,1
Msto1,0.048930441,0.786476234,0.196,0.136,1
Mt1,0.953496807,-0.189022981,0.064,0.062,1
Mt2,0.033437938,-1.866008296,0.006,0.029,1
Mt3,3.69E-05,-0.862841186,0.334,0.482,0.981888524
Mta1,0.324959463,0.064248754,0.116,0.147,1
Mta2,0.017076472,0.927804381,0.116,0.059,1
Mta3,0.783687133,-0.106242073,0.476,0.482,1
Mtag2,0.305098215,-1.151752072,0.023,0.037,1
Mtap,0.864588769,-0.520949984,0.045,0.048,1
mt-Atp6,0.716445662,-0.226899116,0.084,0.074,1
Mtbp,0.042301321,0.052683406,0.061,0.026,1
Mtch1,0.609814694,-0.216720443,0.527,0.526,1
Mtch2,0.076363746,0.265047345,0.569,0.485,1
Mtcl1,0.29555768,-0.388130742,0.296,0.327,1
mt-Co1,0.40758394,-0.225128606,0.305,0.331,1
mt-Co2,0.924713149,-0.117227574,0.145,0.14,1
mt-Co3,0.910879509,-0.032644733,0.212,0.213,1
Mtcp1,0.211831125,-0.58538059,0.071,0.099,1
mt-Cytb,0.418797006,-0.888367608,0.048,0.062,1
Mtdh,0.162402292,0.160114109,0.64,0.574,1
Mterf1a,0.4565843,-0.256977905,0.148,0.169,1
Mterf1b,0.463066719,-0.377703215,0.035,0.048,1
Mterf2,0.707680618,-0.117489995,0.125,0.114,1
Mterf3,0.544477699,-0.021183698,0.289,0.309,1
Mterf4,0.986404289,-0.001290904,0.077,0.077,1
Mtf1,0.831152216,0.173520035,0.196,0.191,1
Mtf2,0.243596165,0.160464546,0.627,0.551,1
Mtfmt,0.606358402,0.154447781,0.125,0.11,1
Mtfp1,0.445860845,-0.53090123,0.026,0.037,1
Mtfr1,0.443071041,-0.336980523,0.071,0.088,1
Mtfr1l,0.835374392,-0.287346556,0.113,0.118,1
Mtfr2,0.089646684,1.251822052,0.026,0.007,1
Mtg1,0.763945478,-0.043118865,0.058,0.051,1
Mtg2,0.421968604,-0.145860218,0.186,0.21,1
Mthfd1,0.278902031,0.188810347,0.186,0.151,1
Mthfd1l,0.285723956,0.11538212,0.357,0.309,1
Mthfd2,0.522233605,0.445033523,0.122,0.107,1
Mthfd2l,0.105889717,0.23679154,0.241,0.18,1
Mthfr,0.786875997,-0.08817837,0.19,0.199,1
Mthfs,0.492820375,0.147056284,0.441,0.419,1
Mthfsd,0.936318689,-0.120526131,0.283,0.272,1
Mthfsl,0.655924638,-0.326739096,0.222,0.232,1
Mtif2,0.25935834,-0.00822199,0.534,0.463,1
Mtif3,0.160621152,0.185065431,0.235,0.184,1
Mtln,0.42724007,-0.147224224,0.145,0.169,1
Mtm1,0.093523343,0.273750891,0.405,0.331,1
Mtmr1,0.183262839,0.1669483,0.486,0.408,1
Mtmr10,0.463728805,0.129997113,0.116,0.096,1
Mtmr11,0.151483438,0.230393198,0.087,0.055,1
Mtmr12,0.065398349,0.308384222,0.302,0.232,1
Mtmr14,0.170343077,0.502733736,0.164,0.125,1
Mtmr2,0.120922216,0.223737875,0.235,0.18,1
Mtmr3,0.011232598,-0.345281168,0.633,0.691,1
Mtmr4,0.13186005,-0.58929648,0.125,0.169,1
Mtmr6,0.640618726,0.064391119,0.215,0.202,1
Mtmr7,0.066841344,0.181990048,0.521,0.445,1
Mtmr9,0.983343668,-0.117869227,0.161,0.158,1
mt-Nd1,0.784219119,-0.586000542,0.055,0.059,1
mt-Nd2,0.955278972,0.082086991,0.032,0.033,1
mt-Nd3,0.134891665,-1.669117629,0.003,0.015,1
mt-Nd4,0.430570666,-0.772610243,0.035,0.048,1
mt-Nd4l,0.133288598,-2.393089537,0.003,0.015,1
mt-Nd5,0.768225136,0.086239219,0.01,0.007,1
Mto1,0.605558436,0.128416954,0.206,0.188,1
Mtor,0.331749948,0.181477636,0.338,0.298,1
Mtpap,0.329017817,-0.090922048,0.238,0.199,1
Mtpn,0.574961421,0.043680981,0.209,0.184,1
Mtr,0.921488079,-0.245997873,0.193,0.188,1
Mtrex,0.062115954,-0.476616657,0.36,0.415,1
Mtrf1,0.468778255,-0.160187275,0.029,0.04,1
Mtrf1l,0.746378933,-0.470585713,0.135,0.14,1
Mtrr,0.118587358,0.833756818,0.035,0.015,1
Mtss1,0.70676619,-0.036478084,0.643,0.632,1
Mtss2,0.494231876,-0.012448475,0.264,0.298,1
Mttp,0.016348517,-0.643488674,0.434,0.485,1
Mturn,0.54140261,-0.13039726,0.132,0.151,1
Mtus1,0.25881616,-0.292322628,0.203,0.239,1
Mtus2,0.421199481,0.238011453,0.392,0.371,1
Mtx1,0.41838896,-0.043305602,0.193,0.165,1
Mtx2,0.431696237,0.086956101,0.415,0.368,1
Mtx3,0.784335652,-0.402786081,0.113,0.118,1
Muc15,0.149055356,0.939674157,0.048,0.026,1
Muc3a,0.543384452,-0.390011373,0.051,0.04,1
Muc6,0.083258031,2.207949421,0.019,0.004,1
Mul1,0.88023456,0.135257969,0.103,0.099,1
Mus81,0.699015449,-0.219030516,0.08,0.088,1
Mutyh,0.772944426,-0.63850196,0.01,0.007,1
Mvb12a,0.761426592,-0.2075345,0.183,0.195,1
Mvb12b,0.658712322,0.041253666,0.514,0.482,1
