,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Plgrkt,0.183874501,0.067741017,0.387,0.362,1
Plin1,0.175114059,-0.008420087,0.004,0.013,1
Plin2,0.523192781,-0.018418715,0.025,0.032,1
Plin3,0.222041291,-0.022533235,0.025,0.04,1
Plin4,0.8158548,-0.015070716,0.009,0.011,1
Plin5,0.274845854,-0.00030383,0.02,0.011,1
Plk1,0.532613422,0.01048125,0.009,0.005,1
Plk2,0.614266706,0.003428492,0.135,0.124,1
Plk3,0.443694627,0.029735721,0.088,0.074,1
Plk4,0.057560827,-0.080570762,0.112,0.156,1
Plk5,0.607408363,-0.002674581,0.094,0.106,1
Pllp,0.398699762,0.015908821,0.007,0.003,1
Pln,0.747988532,0.001807614,0.061,0.056,1
Plod1,0.091753155,0.047783184,0.178,0.138,1
Plod2,0.498223843,0.005969264,0.022,0.016,1
Plod3,0.81288424,-0.011905142,0.139,0.146,1
Plp1,0.67691908,0.000784705,0.061,0.069,1
Plp2,0.907982204,-0.003366458,0.002,0.003,1
Plpbp,0.196581817,0.017602025,0.416,0.373,1
Plpp1,0.651644757,0.016882725,0.292,0.278,1
Plpp2,0.819890835,0.002635173,0.009,0.011,1
Plpp3,0.125933803,-0.061052225,0.045,0.069,1
Plpp4,0.994021307,0.008776637,0.016,0.016,1
Plpp5,0.921417969,0.016900615,0.187,0.185,1
Plpp6,0.893323387,0.000618731,0.043,0.045,1
Plpp7,0.515724006,-0.009552405,0.112,0.13,1
Plppr1,0.06315863,-0.128639295,0.458,0.519,1
Plppr2,0.955490739,-0.002351642,0.29,0.296,1
Plppr3,0.000685672,-0.159945007,0.245,0.352,1
Plppr4,0.003241097,0.132258916,0.593,0.516,1
Plppr5,0.793698514,0.010384049,0.461,0.458,1
Plrg1,0.019232952,-0.055711998,0.031,0.066,1
Pls1,0.435368988,0.035676929,0.425,0.415,1
Pls3,0.51364695,0.02529832,0.458,0.444,1
Plscr1,0.357984962,0.001188846,0.002,0,1
Plscr2,0.192753381,0.008009334,0.004,0,1
Plscr3,0.249481037,-0.019112738,0.043,0.061,1
Plscr4,0.001564951,0.05317865,0.054,0.013,1
Plscr5,0.473129356,-0.000274154,0.002,0.005,1
Pltp,0.571962657,0.011439092,0.009,0.013,1
Plut,0.278998137,-0.003366183,0,0.003,1
Plvap,0.681256188,-0.001470853,0.124,0.135,1
Plxdc1,0.79243094,0.006056348,0.036,0.04,1
Plxdc2,0.731033803,-0.033411302,0.056,0.061,1
Plxna1,0.146017367,-0.04374735,0.173,0.217,1
Plxna2,0.479254487,-0.004967446,0.416,0.389,1
Plxna3,0.702289466,-0.007132506,0.022,0.026,1
Plxna4,0.000311188,0.171762943,0.984,0.955,1
Plxna4os1,0.076539395,0.047993356,0.043,0.021,1
Plxna4os2,0.051377152,0.040218995,0.076,0.045,1
Plxna4os3,1.42407243465379e-05,0.250838209,0.638,0.516,0.378603897
Plxnb1,0.357984962,0.002067974,0.002,0,1
Plxnb2,0.629960895,-0.001347266,0.029,0.024,1
Plxnb3,0.473129356,0.000772928,0.002,0.005,1
Plxnc1,0.441460978,0.025033325,0.231,0.212,1
Plxnd1,0.907982204,-0.000804428,0.002,0.003,1
Pm20d1,0.357984962,0.001668883,0.002,0,1
Pm20d2,0.537118314,0.003307071,0.043,0.034,1
Pmaip1,0.060084734,-0.021612263,0,0.008,1
Pmch,0.700216297,0.016714303,0.029,0.034,1
Pmel,0.471392293,-0.005030933,0.002,0.005,1
Pmepa1,0.256149706,-0.103848972,0.458,0.503,1
