,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm11614,0.448621094,0.006574386,0.008,0.004,1
Gm11629,0.382836936,0.062112323,0.048,0.038,1
Gm11634,0.147435628,-0.001910903,0,0.004,1
Gm11638,0.010740143,-0.032508842,0.146,0.216,1
Gm11639,0.92732024,0.017826231,0.016,0.017,1
Gm11640,0.306401045,-0.001253246,0,0.002,1
Gm11646,0.761117535,-0.003746843,0.008,0.006,1
Gm11650,0.357463985,-0.006214825,0.01,0.017,1
Gm11651,0.322454721,-0.004212366,0.008,0.015,1
Gm11655,0.746009544,0.023239973,0.054,0.05,1
Gm11659,0.212329492,0.004816372,0.461,0.558,1
Gm11670,0.075778315,-0.005190083,0,0.006,1
Gm11672,0.16783824,0.005544861,0.004,0,1
Gm11685,0.147435628,-0.002333646,0,0.004,1
Gm11696,0.923492079,0.012812462,0.028,0.029,1
Gm11697,0.535591096,-0.001678088,0.002,0.004,1
Gm11706,0.972292772,-0.001374549,0.002,0.002,1
Gm11712,0.306401045,-0.001324598,0,0.002,1
Gm11713,0.359666026,0.016679634,0.162,0.193,1
Gm11714,0.177798556,0.040430609,0.094,0.071,1
Gm11715,0.02920757,-0.015306851,0.01,0.029,1
Gm11716,0.544965307,0.023764845,0.022,0.017,1
Gm11725,0.294196924,-0.00280496,0.002,0.006,1
Gm11728,0.11626966,-0.06020425,0.018,0.034,1
Gm11730,0.040187018,-0.006273592,0,0.008,1
Gm11732,0.138109997,-0.003233973,0.004,0.013,1
Gm11733,0.330201364,0.00143637,0.002,0,1
Gm11734,0.883265607,0.016575922,0.02,0.019,1
Gm11738,0.306401045,-0.000685638,0,0.002,1
Gm11739,0.023985031,-0.02591456,0.026,0.055,1
Gm11749,0.59144929,0.005069151,0.004,0.002,1
Gm11750,0.060065588,-0.018521668,0.044,0.073,1
Gm11751,0.611558304,-0.007675588,0.004,0.006,1
Gm11752,0.306401045,-0.002581863,0,0.002,1
Gm11762,0.575796761,0.006271868,0.012,0.008,1
Gm11766,0.306401045,-0.002022212,0,0.002,1
