,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Slc35d1,2.36E-07,-0.038176268,0.289,0.333,0.006272557
Slc35d2,2.54E-05,-0.015480537,0.004,0.01,0.676387088
Slc35d3,0.543709781,-0.000718356,0.004,0.005,1
Slc35e1,0.000103928,-0.007763346,0.07,0.088,1
Slc35e2,0.000272061,-0.025101768,0.398,0.437,1
Slc35e3,0.386242338,0.010726287,0.089,0.095,1
Slc35e4,0.893987244,0.003388453,0.043,0.044,1
Slc35f1,0.006606191,-0.026805009,0.92,0.935,1
Slc35f2,0.003001983,-0.016806568,0.046,0.057,1
Slc35f3,6.78E-10,0.094589434,0.663,0.646,1.80E-05
Slc35f4,4.06E-05,-0.05569483,0.811,0.824,1
Slc35f5,0.37648261,-0.003818632,0.17,0.177,1
Slc35f6,0.541412313,0.008984392,0.17,0.176,1
Slc35g1,6.31E-05,-0.009150189,0.041,0.055,1
Slc35g2,0.006569562,-0.029234298,0.135,0.151,1
Slc35g3,0.782488189,0.00107314,0.003,0.003,1
Slc36a1,3.27E-07,-0.043341488,0.258,0.299,0.008697324
Slc36a1os,0.038420182,-0.000595598,0,0.001,1
Slc36a3,0.220265743,-0.001516202,0.002,0.003,1
Slc36a4,0.001981942,-0.018295872,0.133,0.152,1
Slc37a1,4.85E-07,0.050943951,0.097,0.075,0.012900125
Slc37a2,0.006214816,0.010308921,0.026,0.019,1
Slc37a3,0.184155762,0.002041093,0.327,0.342,1
Slc37a4,1.91E-11,-0.028026881,0.077,0.109,5.09E-07
Slc38a1,9.20E-07,0.074558084,0.548,0.531,0.024469086
Slc38a10,0.000254733,-0.011285923,0.213,0.242,1
Slc38a11,0.631243462,0.002136348,0.008,0.007,1
Slc38a2,0.005545244,-0.030134526,0.738,0.757,1
Slc38a3,0.344240037,-0.000429813,0,0.001,1
Slc38a4,0.255099934,0.001140981,0.001,0.001,1
Slc38a6,3.37E-05,0.05609043,0.54,0.527,0.895320775
Slc38a7,0.000489646,-0.024290427,0.201,0.226,1
Slc38a8,0.914735703,0.001164447,0.002,0.002,1
Slc38a9,2.94E-16,0.108510273,0.702,0.672,7.80E-12
Slc39a1,0.397132,-0.001532669,0.05,0.053,1
Slc39a10,0.127193512,-0.013658769,0.368,0.388,1
Slc39a11,0.925661336,-0.009406346,0.355,0.368,1
Slc39a12,0.281844498,0.002737044,0.008,0.006,1
Slc39a13,0.647346662,0.014354364,0.197,0.197,1
Slc39a14,0.471536221,0.012963171,0.361,0.363,1
Slc39a2,0.004925659,-0.007613701,0.067,0.079,1
Slc39a3,0.083043668,0.017002899,0.127,0.119,1
Slc39a4,0.009361834,-0.001450956,0,0.001,1
Slc39a5,0.28605053,3.55E-05,0.001,0.002,1
Slc39a6,0.026124316,0.029405545,0.108,0.099,1
Slc39a7,2.03E-17,-0.041717218,0.086,0.13,5.39E-13
Slc39a8,0.39036174,0.002142893,0.004,0.003,1
Slc39a9,0.433046875,0.018124345,0.208,0.206,1
Slc3a1,0.016865694,0.022364358,0.11,0.099,1
Slc3a2,0.228166064,0.013775673,0.524,0.545,1
Slc40a1,0.409241335,0.004416833,0.032,0.034,1
Slc41a1,4.25E-12,0.046439327,0.126,0.092,1.13E-07
Slc41a2,0.000106893,0.045653564,0.417,0.395,1
Slc41a3,0.000319476,-0.004164108,0.018,0.027,1
Slc43a1,0.340660476,-2.25E-05,0.006,0.007,1
Slc43a2,1.62E-06,-0.039612683,0.402,0.446,0.043001281
Slc43a3,0.005144189,0.000558797,0.002,0.001,1
Slc44a1,0.753330442,0.011763164,0.777,0.775,1
Slc44a2,0.344204795,0.015932807,0.344,0.362,1
Slc44a3,0.015402515,-0.003473357,0.005,0.008,1
Slc44a4,1.73E-17,-0.045389233,0.009,0.028,4.59E-13
Slc44a5,2.54E-15,0.122726217,0.26,0.208,6.77E-11
Slc45a1,0.490333495,0.008595399,0.424,0.43,1
Slc45a2,0.257751791,0.001382835,0.002,0.001,1
Slc45a4,0.593303488,0.021071162,0.333,0.339,1
Slc46a1,0.574736094,-0.0006206,0.012,0.013,1
