,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Spc24,0.5101706,0.387495263,0.012,0.013,1
Rexo5,0.083775625,0.387226323,0.037,0.03,1
Smyd1,0.03583512,0.387097381,0.063,0.052,1
Brinp2,8.27E-25,0.352819979,0.774,0.743,2.20E-20
Gm15413,0.309141613,0.38666451,0.049,0.044,1
Brinp3,9.03E-17,-0.152788802,0.98,0.985,2.40E-12
Serpinf1,0.33216895,0.386136469,0.015,0.012,1
4930567K20Rik,0.069661608,0.385927905,0.172,0.162,1
Brpf3,9.66E-07,-0.268868298,0.118,0.16,0.025672522
Brsk2,2.01E-11,-0.271447105,0.506,0.593,5.35E-07
Slc4a1ap,0.000450603,0.38532439,0.34,0.32,1
Ppp1r14c,2.53E-05,0.385069072,0.227,0.193,0.672196707
Acss3,0.596680281,0.384917083,0.018,0.017,1
Bscl2,1.68E-10,0.544554154,0.304,0.251,4.47E-06
Trim47,0.578039432,0.384488323,0.015,0.014,1
Klf3,0.000293792,0.384466665,0.251,0.222,1
Col23a1,0.033117532,0.384460111,0.028,0.021,1
Mcc,0.0327964,0.384292549,0.143,0.129,1
Bsg,6.50E-45,-0.625136066,0.383,0.55,1.73E-40
Gm43445,0.00887703,0.384052091,0.1,0.084,1
Bsn,3.12E-15,0.180127947,0.896,0.904,8.30E-11
Amz1,0.523322546,0.384020205,0.025,0.022,1
E130304I02Rik,0.099693895,0.383779855,0.048,0.04,1
Zfp772,0.485951863,0.382654315,0.018,0.016,1
Cenpn,0.301527701,0.382415277,0.047,0.043,1
Gm45875,0.579603695,0.382275326,0.012,0.013,1
Btbd10,7.00E-16,-0.214837153,0.806,0.859,1.86E-11
Gm17382,0.003476276,0.382171023,0.242,0.22,1
Rab11fip4os1,0.055476939,0.382064078,0.152,0.14,1
Gm50196,0.04233406,0.382008473,0.082,0.071,1
Gsap,0.634422571,0.381913044,0.027,0.026,1
Gm14764,0.13701622,0.381567884,0.093,0.084,1
Arg1,0.84677474,0.381342434,0.021,0.021,1
Pcdhga6,0.042493974,0.381244217,0.028,0.021,1
Bmp8b,0.34431855,0.381116652,0.025,0.022,1
A930006K02Rik,0.324993782,0.381027762,0.011,0.013,1
Itgb1bp1,0.232591944,0.380993306,0.105,0.099,1
Gm11655,0.007143398,0.380983396,0.106,0.089,1
A830082K12Rik,0.001281997,0.380902366,0.268,0.245,1
Btbd2,1.19E-08,-0.279900806,0.132,0.184,0.000317671
1700111N16Rik,0.261148747,0.380636242,0.033,0.029,1
Gm45353,0.794860137,0.380426972,0.018,0.017,1
Gm50020,0.010586589,0.37965059,0.216,0.199,1
Btbd7,2.44E-07,0.160104232,0.785,0.783,0.006480979
C530005A16Rik,0.495557473,0.379508172,0.043,0.04,1
Gm12930,0.68735818,0.379389524,0.036,0.035,1
Sult1a1,0.356715295,0.379339195,0.013,0.011,1
Btbd8,2.80E-13,-0.330259124,0.335,0.426,7.44E-09
Gm48727,0.002083175,0.379172336,0.075,0.057,1
Gm28087,0.442842528,0.378975346,0.015,0.013,1
Gm47802,0.01393785,0.378871988,0.221,0.204,1
7420701I03Rik,0.710376322,0.378826543,0.013,0.012,1
Btbd9,1.42E-20,0.217394486,0.907,0.903,3.76E-16
Gm12743,9.59E-05,0.37862371,0.231,0.2,1
Btf3,3.24E-07,-0.345806813,0.182,0.232,0.008611995
Gm49475,0.733397172,0.378370193,0.025,0.024,1
Gm43660,0.00101107,0.378309344,0.217,0.19,1
Etfrf1,0.128987617,0.37809864,0.123,0.114,1
Olfr55,0.051138391,0.377979669,0.202,0.192,1
Cmah,0.795795405,0.377859706,0.027,0.026,1
Deptor,0.003020859,0.377776476,0.212,0.192,1
Gm16150,0.184154616,0.377753805,0.111,0.103,1
Fign,0.234979699,0.377654053,0.012,0.009,1
Pkd2,0.000162909,0.377487754,0.247,0.218,1
2310014F06Rik,0.505067878,0.377047952,0.022,0.02,1
Gm9947,0.305720577,0.377033223,0.056,0.051,1
Ccdc112,0.012295543,0.377031645,0.133,0.116,1
Ifih1,0.745481782,0.376910388,0.024,0.022,1
Btg4,1.57E-07,1.546528636,0.031,0.013,0.004177376
Gpr137b,0.110072591,0.376673762,0.088,0.079,1
Btk,8.64E-54,-2.081059641,0.07,0.191,2.30E-49
Wdr62,0.73658216,0.376632858,0.022,0.021,1
Golm1,0.634437882,0.376593106,0.014,0.013,1
Fhitos,0.264866742,0.37632031,0.114,0.108,1
Bud23,3.47E-19,-0.543921268,0.237,0.335,9.24E-15
Gm35040,0.031263779,0.376194105,0.12,0.106,1
Dennd3,0.001525042,0.376154611,0.103,0.083,1
Olah,0.890953626,0.376123331,0.013,0.013,1
Gen1,0.506271195,0.37604917,0.047,0.044,1
Gm13544,0.570926163,0.375556918,0.011,0.013,1
Srp54b,0.868801814,0.375445544,0.013,0.013,1
Wnt4,0.301009926,0.375429336,0.02,0.017,1
Zfp422,0.561594539,0.375380992,0.034,0.032,1
Gab3,7.98E-05,0.374884691,0.277,0.246,1
Tex30,0.041949146,0.374816276,0.102,0.089,1
C030017B01Rik,1.34E-09,0.708020756,0.119,0.078,3.56E-05
Gm34868,0.063088738,0.37470303,0.165,0.153,1
Slc1a6,0.002412388,0.374680345,0.083,0.065,1
Gm11842,0.992254805,0.374607276,0.02,0.02,1
Epo,0.647289425,0.374523437,0.053,0.051,1
Plcb3,0.790489229,0.374234278,0.032,0.031,1
Gm43330,0.722937256,0.374007172,0.017,0.016,1
Cpne6,0.000452246,0.373922447,0.277,0.252,1
4930556J24Rik,0.1621098,0.37379439,0.201,0.195,1
