,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
9330104G04Rik,0.003589843,-1.100301526,0.047,0.1,1
9330111N05Rik,0.413078851,-0.762183035,0.023,0.032,1
9330117O12Rik,0.568662289,0.941040034,0.018,0.013,1
9330118I20Rik,0.06909344,0.323120212,0.041,0.018,1
9330136K24Rik,0.285264281,0.688386988,0.043,0.029,1
9330151L19Rik,0.302946252,-0.730234887,0.081,0.1,1
9330158H04Rik,0.404887209,0.198374884,0.282,0.259,1
9330159F19Rik,0.998916309,-0.085937959,0.641,0.639,1
9330159M07Rik,0.637582307,-0.00929821,0.58,0.604,1
9330160F10Rik,0.535894751,-0.10991988,0.102,0.116,1
9330162012Rik,0.676510635,0.173841632,0.072,0.066,1
9330175M20Rik,0.24771266,0.477783189,0.217,0.19,1
9330179D12Rik,0.812394972,-0.158996237,0.018,0.016,1
9330182L06Rik,0.626607996,-0.125255864,0.596,0.583,1
9330185C12Rik,0.800178443,0.490980012,0.018,0.016,1
9330188P03Rik,0.704343567,-0.251020534,0.014,0.011,1
9330198N18Rik,0.737944949,-0.140304204,0.081,0.087,1
9330199G10Rik,0.102709592,-0.804884954,0.02,0.04,1
9430014N10Rik,0.146201069,1.406780452,0.011,0.003,1
9430015G10Rik,0.054647268,-0.515152156,0.167,0.219,1
9430018G01Rik,0.91925913,0.192535943,0.011,0.011,1
9430021M05Rik,0.129101159,-1.022636846,0.034,0.055,1
9430037G07Rik,0.905688885,0.05785421,0.251,0.253,1
9430038I01Rik,0.821310896,-0.070160873,0.117,0.111,1
9430041J12Rik,0.184021205,-0.684415746,0.106,0.135,1
9430060I03Rik,0.408318824,0.43497716,0.108,0.092,1
9430065F17Rik,0.584226543,-0.035882328,0.068,0.058,1
9430091E24Rik,0.15433304,0.340649722,0.237,0.195,1
9430097D07Rik,0.71943751,-0.254919526,0.027,0.032,1
9530018F02Rik,0.388438755,-1.066290401,0.011,0.018,1
9530020I12Rik,0.030386728,-2.612375826,0,0.011,1
9530026P05Rik,0.056824782,0.383697286,0.409,0.348,1
9530034E10Rik,0.002504967,1.262867622,0.117,0.058,1
9530036O11Rik,0.303194186,0.214542823,0.393,0.367,1
9530046B11Rik,0.538831299,0.375142529,0.045,0.037,1
9530051G07Rik,0.369336089,-0.528762558,0.077,0.092,1
9530052C20Rik,0.313280347,-0.720123674,0.005,0.011,1
9530052E02Rik,0.05749241,-0.339246295,0.305,0.364,1
9530059O14Rik,0.008807456,0.169954983,0.964,0.963,1
9530062K07Rik,0.375545601,0.158673932,0.153,0.132,1
9530068E07Rik,0.836993796,0.148801181,0.176,0.174,1
9530077C05Rik,0.205615967,-0.163804641,0.409,0.456,1
9530080O11Rik,0.027107423,1.317617764,0.034,0.011,1
9530082P21Rik,0.046872458,0.622637543,0.099,0.061,1
9530097N15Rik,0.197215613,0.926252671,0.029,0.016,1
9630001P10Rik,0.583552064,-0.159108291,0.018,0.013,1
9630002D21Rik,0.222890993,1.263712067,0.038,0.024,1
9630009A06Rik,0.823769398,-0.361597148,0.009,0.011,1
9630013A20Rik,1.04E-06,1.283078794,0.214,0.09,0.027772909
9630014M24Rik,0.203237769,-0.102344708,0.528,0.567,1
9630015K15Rik,0.578290457,0.18217824,0.009,0.013,1
9630028H03Rik,0.878525589,0.054743048,0.323,0.327,1
9630041A04Rik,0.091887957,-2.593961117,0.009,0.024,1
9830144P21Rik,0.882173503,0.333800222,0.023,0.021,1
9930012K11Rik,0.952033033,-0.555321956,0.05,0.05,1
9930021J03Rik,0.640258885,-0.029310522,0.661,0.652,1
9930104L06Rik,0.735110284,0.246551068,0.129,0.142,1
9930111H07Rik,0.352927697,-0.389415759,0.007,0.013,1
a,0.230204689,0.59997041,0.093,0.071,1
A030001D20Rik,0.881550377,0.300105087,0.068,0.066,1
A130010J15Rik,0.308243669,-0.467891206,0.02,0.032,1
A130014A01Rik,0.06719913,-0.504059529,0.095,0.137,1
A130030D18Rik,0.620090819,0.993703793,0.02,0.016,1
A130051J06Rik,0.567164081,-0.869715861,0.009,0.013,1
A130077B15Rik,0.367343216,0.816120784,0.018,0.011,1
A230004M16Rik,4.04E-05,0.787836377,0.397,0.285,1
A230005M16Rik,0.786164836,0.401438094,0.029,0.026,1
A230006K03Rik,0.011556395,0.131393063,0.964,0.974,1
A230009B12Rik,0.115285374,0.544346317,0.09,0.061,1
A230051N06Rik,0.084611799,-0.752574842,0.056,0.087,1
A230056P14Rik,0.586876401,0.289413642,0.19,0.179,1
A230057D06Rik,0.098825513,0.066662904,0.989,0.989,1
A230059L01Rik,0.158235411,0.298143419,0.052,0.032,1
A230072C01Rik,0.136782101,0.336400502,0.14,0.106,1
A230072E10Rik,0.006963864,0.499390114,0.192,0.121,1
A230077H06Rik,0.234407945,-0.916424911,0.054,0.074,1
A230083G16Rik,0.600068041,-0.19276736,0.147,0.164,1
A230083N12Rik,0.685242128,-1.151528298,0.029,0.034,1
A230087F16Rik,0.414571763,-0.264173938,0.199,0.222,1
A230103J11Rik,0.144826662,0.881577308,0.032,0.016,1
A230103O09Rik,0.555989611,-0.614057301,0.007,0.011,1
A230107N01Rik,0.024588632,-1.044559361,0.036,0.071,1
A2m,0.52544996,0.122457885,0.12,0.106,1
A2ml1,0.879067665,0.343221753,0.052,0.05,1
A330008L17Rik,0.297686992,0.060939296,0.632,0.599,1
A330015K06Rik,1.22E-22,1.109742983,0.813,0.602,3.24E-18
