,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cox10,2.13324772586154e-13,-0.43555054065962,0.422,0.494,5.26293546447301e-09
Cyth1,2.13805762480469e-13,-0.326749934612396,0.493,0.564,5.27480196615565e-09
Cdk5r2,2.14407451037584e-13,-0.95234298233645,0.046,0.105,5.28964622454823e-09
Mast1,2.14545320013931e-13,-0.355135597093982,0.363,0.458,5.29304759006368e-09
Acsl5,2.16774148655568e-13,0.728541052407692,0.248,0.159,5.34803502148151e-09
Borcs7,2.18628333168084e-13,0.850010672612939,0.161,0.089,5.39377960758979e-09
6430548M08Rik,2.19536295378274e-13,0.534193388289832,0.385,0.278,5.41617994327739e-09
Gm46440,2.19931145305592e-13,-0.917434230544538,0.066,0.132,5.42592128583427e-09
Gm15997,2.32052823272337e-13,-1.1135921503858,0.038,0.093,5.72497520295184e-09
Gm14410,2.33414954478423e-13,0.7477999980984,0.241,0.154,5.75858034193718e-09
