,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Vps37a,0.275196102726107,0.273065854833623,0.294,0.356,1
Bmyc,0.275232538840979,0.461787830707047,0.091,0.114,1
Fam161a,0.275232696684336,1.19642923481447,0.037,0.027,1
Pnma2,0.275256786538636,0.154150198665414,0.074,0.093,1
Tmem234,0.275257446660833,0.56259511219718,0.402,0.435,1
Fam43b,0.275897220528024,0.645747869348819,0.012,0.021,1
Knop1,0.275933517434786,0.181526484911034,0.444,0.535,1
Slc39a1,0.276066303985375,0.373663043992846,0.012,0.021,1
Dnajc2,0.276182366060254,0.34494990975797,0.142,0.174,1
Col11a1,0.276404682880073,0.5557482354532,0.012,0.021,1
Catsperd,0.276431936284832,0.683561330639491,0.132,0.118,1
Sbk2,0.276505778612567,-0.255619413573318,0.007,0.014,1
9130221H12Rik,0.276505778612567,-0.0383828405165545,0.007,0.014,1
Med7,0.276593905919004,0.244318844107762,0.064,0.082,1
Gm31683,0.27674334444552,-0.0471968731067109,0.012,0.021,1
Gm29237,0.276850496594262,0.270628033720922,0.277,0.336,1
Gstz1,0.276987065745111,0.519781635906888,0.282,0.28,1
Gm20515,0.277058369274103,1.91546805894728,0.015,0.009,1
Rps9,0.277229481728645,0.922429206335962,0.108,0.095,1
Csf3r,0.277291354891592,2.09958385734172,0.015,0.009,1
Olfr679,0.277328329163266,-0.157473677072343,0.007,0.014,1
Psmd10,0.277328329163266,0.369588234433298,0.007,0.014,1
Gm26766,0.277356815142424,-0.0206006293208718,0.015,0.024,1
1700027A07Rik,0.277498290779702,-0.369103734976319,0.022,0.032,1
Pigm,0.277518671732224,-0.171270469373283,0.017,0.027,1
Gm11379,0.277524473943838,2.19960828734637,0.015,0.009,1
Trf,0.277578141514928,0.244296468752307,0.157,0.19,1
Ccdc142,0.277578879396709,-0.0788959704096825,0.037,0.05,1
Gm20743,0.277791928808669,1.10997140285941,0.056,0.045,1
Tbc1d32,0.27780833719809,0.434258195974526,0.314,0.387,1
Arid4b,0.277878738446588,0.134785416410185,0.542,0.674,1
Sox5os3,0.27788113674035,0.292623018072103,0.203,0.25,1
Eapp,0.277974857276105,0.756304972815592,0.189,0.18,1
Abcc4,0.278183130241853,0.482794455645862,0.147,0.182,1
Nop9,0.27831616319619,0.0993523744563105,0.064,0.082,1
Gm17036,0.278740345721037,0.109102963019077,0.123,0.148,1
4921516A02Rik,0.278785212648697,0.390074331685016,0.015,0.024,1
Fpgs,0.278836047457441,0.0781686819596148,0.032,0.044,1
Zfp655,0.278888914161188,0.638045347040271,0.083,0.105,1
Rwdd3,0.278925007784676,0.655579251304047,0.096,0.12,1
Srsf12,0.27893168410827,0.197567892455513,0.091,0.114,1
Ddx20,0.278952191476446,0.102119596598309,0.032,0.044,1
Tdrd12,0.279185157435423,0.101849768883457,0.007,0.014,1
Gm47484,0.27949266139781,0.960943945113041,0.056,0.045,1
Gm28638,0.279588364340222,1.4605926534982,0.022,0.015,1
3110021N24Rik,0.279641536707543,0.0387204219712789,0.738,0.841,1
Ccdc15,0.279731404562759,0.819237059380331,0.066,0.054,1
Nol3,0.279747925981744,0.426266220530067,0.083,0.105,1
Gm35867,0.279822368802787,0.724272446288058,0.066,0.086,1
Lsm1,0.279859459569474,0.342135909922657,0.189,0.23,1
Qsox2,0.280162365178832,0.392535032327069,0.096,0.12,1
Zfp606,0.280229732036711,0.16422750309245,0.074,0.093,1
Clpp,0.280301410196674,0.184830519812667,0.292,0.356,1
Cpa6,0.2805507037414,0.880253427971996,0.159,0.148,1
Acsf2,0.280567169388772,1.59318391977517,0.015,0.009,1
Baz2a,0.280587255132759,0.245181008448419,0.395,0.491,1
Rsph3b,0.280702075761309,1.58490315679738,0.042,0.032,1
Cfdp1,0.280834373371389,0.482910821272251,0.441,0.481,1
Ctbs,0.280835032412375,1.06827976282981,0.066,0.054,1
Galk2,0.281041372268992,0.306494502974473,0.179,0.216,1
Rhbdl2,0.281267931694041,-0.0597589471463662,0.017,0.027,1
Gm2897,0.281272535196108,1.51236874134539,0.015,0.009,1
Gm45464,0.281320152687611,0.370860101495825,0.051,0.068,1
Kif5b,0.281432592308725,0.420220270277184,0.48,0.524,1
Guf1,0.281470156219022,0.332810203545865,0.233,0.281,1
Tpx2,0.281507924364567,0.924808194524248,0.015,0.009,1
Gm27166,0.281507924364567,1.25677266820813,0.015,0.009,1
Gm26520,0.281507924364567,1.9305715117311,0.015,0.009,1
Rabep1,0.281687563664797,0.0138844759958022,0.618,0.75,1
Glud1,0.281725974090055,0.26856431025474,0.257,0.313,1
Baz1b,0.281850156888577,0.215284769303491,0.387,0.47,1
