,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Frmd4a,1.65368801219138e-93,-0.889579018258662,0.911,0.999,4.07981369487734e-89
Fgf1,8.60043593106086e-93,-5.45623544409135,0.015,0.611,2.12181354855202e-88
Cttnbp2,1.83839988136916e-91,-0.879131267451951,0.891,0.996,4.53551634732585e-87
Etv1,2.81886848784224e-91,-2.95862065530801,0.112,0.705,6.9544304463556e-87
Cadm1,4.55560542129286e-91,-1.64781933500334,0.427,0.91,1.12391341348716e-86
Cadm2,1.80399572751576e-90,-0.610325635613226,0.993,1,4.45063785935413e-86
Rasal2,1.63184767307071e-88,-0.963207634835035,0.851,0.992,4.02593139423274e-84
Thrb,5.25722986669849e-86,-0.978274625996052,0.839,0.992,1.29701118041318e-81
Ntrk3,4.70747066093144e-84,-0.950485769779385,0.801,0.991,1.1613800867584e-79
Sv2b,8.08574918471476e-83,-1.10249476461539,0.715,0.98,1.99483518136098e-78
Sntg1,4.90400432931903e-81,-1.04716120203351,0.799,0.99,1.2098669080863e-76
Elmo1,1.8730692521984e-80,-1.56506678637972,0.387,0.869,4.62104915209867e-76
March1,3.60879553543733e-80,2.31704515175289,0.732,0.414,8.90325946547745e-76
Hs3st4,5.31662770370324e-80,-3.32999622318807,0.04,0.589,1.31166522078063e-75
Cacnb4,1.45468221423939e-79,-0.850423262993486,0.901,0.996,3.58884649074999e-75
Pde10a,1.91146848054999e-79,-1.1016456316886,0.779,0.991,4.71578388836488e-75
Etv5,3.33023606799567e-78,-1.88305368543138,0.211,0.759,8.21602540335211e-74
Lrrc7,3.35945733119193e-78,-0.613992612135248,0.978,1,8.2881171817836e-74
Cdh8,3.85722379819378e-77,-1.31035063911267,0.598,0.948,9.51615683252388e-73
Shoc1,9.50233477225563e-77,-3.93094861851256,0.097,0.621,2.34432101166319e-72
Slit3,2.18589082456659e-76,-0.834301799293943,0.898,0.995,5.39281125328823e-72
Tmem132d,1.27312046521804e-75,-1.00646002196598,0.814,0.981,3.14091549973942e-71
Tafa1,6.79289125142413e-75,-0.674839141468549,0.988,1,1.67587420063885e-70
Tenm2,8.40106307146029e-75,-0.817711792551488,0.973,1,2.07262627035997e-70
Nol4,8.69173750713304e-75,-1.24413615320289,0.548,0.921,2.14433856038479e-70
Crim1,1.01578971326099e-74,-1.928961465819,0.211,0.745,2.50605480158618e-70
Tox,3.46803467064847e-74,-0.940151144233807,0.859,0.989,8.55598833595684e-70
BC0,4.34743123746144e-72,-13.2674999605659,0,0.501,1.07255476059411e-67
Ryr3,2.36577769080783e-71,-1.14385157457799,0.725,0.963,5.836610140992e-67
St6galnac3,1.75517792292562e-70,-1.37759828458138,0.638,0.93,4.33019945364979e-66
Nell1,7.64625527376672e-70,-1.18340896982342,0.653,0.947,1.88640763859099e-65
Gm4258,6.13005377311601e-69,-1.47746593837519,0.375,0.844,1.51234556636545e-64
Grm3,1.73625044551667e-68,-1.4187739295877,0.39,0.863,4.28350347413418e-64
Myo16,2.27772666484077e-67,-1.58718185456937,0.313,0.804,5.61937945482866e-63
Kcnq5,5.92653792376559e-66,-0.692540926380611,0.948,0.999,1.46213617117221e-61
Grm5,1.15989863657642e-64,-0.604146668222533,0.968,1,2.86158592629769e-60
Pcsk2,2.38285798978248e-64,-0.728017199372273,0.908,0.997,5.87874894659236e-60
Spock1,7.50854831317207e-64,-1.11794001365668,0.655,0.938,1.85243395434268e-59
Cnksr2,1.18568553176122e-63,-0.822276316420318,0.836,0.987,2.92520477540811e-59
Hmgcr,4.26581790691447e-63,-1.89032418232708,0.169,0.676,1.05241993581487e-58
Nav3,8.72989500235338e-63,-0.59109545258684,0.953,0.999,2.1537523960306e-58
Car10,2.03466399343606e-62,-1.52733268447043,0.494,0.837,5.01971953820611e-58
Osbpl3,2.05420622898787e-62,-1.64610019381413,0.298,0.768,5.06793218753597e-58
Pcdh7,3.54406802449449e-62,-0.605471648321913,0.965,0.998,8.74357022323036e-58
Kcnj3,6.34930891914264e-62,-1.05266777410608,0.598,0.956,1.56643800344168e-57
Fat3,8.32847537063887e-62,-0.794052022571562,0.849,0.99,2.05471815869031e-57
Ccdc171,8.4419397521007e-62,1.96391267115703,0.725,0.538,2.08271095624076e-57
Hs6st3,1.31555187712475e-61,0.69765182872426,0.988,0.995,3.24559803605447e-57
Rgs6,2.17513292930901e-61,1.11446517212892,0.943,0.933,5.36627044989826e-57
Prickle1,2.3364950943821e-61,-0.683499397048692,0.911,0.999,5.76436704735007e-57
Tspan7,2.41913661268364e-61,1.0329042396659,0.943,0.914,5.96825193715181e-57
Cdh20,5.76015653603019e-61,1.44194813341676,0.861,0.764,1.42108821900401e-56
Lrrc4c,5.94343026021636e-61,-0.902795099612489,0.878,0.994,1.46630367949798e-56
Ahi1,6.39214619063812e-61,-0.63419209661899,0.96,0.999,1.57700638669233e-56
Camk4,8.35095886406534e-61,-1.37484570715025,0.345,0.811,2.06026506135356e-56
Inpp4b,1.31270765940743e-60,2.4985467479409,0.566,0.259,3.23858106652407e-56
Pcdh17,3.74821549338046e-60,-1.35800761040382,0.33,0.815,9.24722244371892e-56
Ube2e2,1.05877059862608e-59,0.66514892694768,0.985,0.996,2.61209294387039e-55
L3mbtl4,1.49811716864131e-59,-2.046506778656,0.211,0.674,3.69600486675497e-55
Slc9a9,1.20440608769823e-58,1.12942794718645,0.886,0.885,2.9713902589603e-54
Khdrbs3,4.96574344542748e-58,-0.725524171290185,0.898,0.99,1.22509856542141e-53
Zfp385b,5.37228921285899e-58,-0.784118839202453,0.787,0.978,1.32539747170444e-53
Cdh11,8.84915118040747e-58,-1.17377591360348,0.444,0.863,2.18317408771833e-53
Cmss1,1.22090439905047e-56,1.19815518995811,0.938,0.89,3.01209324289742e-52
A330008L17Rik,6.98539212611518e-56,-1.54563092367104,0.263,0.728,1.72336609143388e-51
Prkce,2.54779972031385e-55,-0.618994751556201,0.913,0.997,6.2856766899863e-51
Nrcam,2.65050699960938e-55,-0.645599372537785,0.864,0.991,6.5390658187363e-51
Vsnl1,4.81425942838506e-55,-0.8824062022268,0.677,0.962,1.18772594357688e-50
Npr3,2.25460745731056e-54,-1.9241115373608,0.139,0.6,5.56234205793088e-50
Vxn,2.50127714657521e-54,-1.36643362107446,0.305,0.786,6.17090084831569e-50
Nkain3,6.90294612289507e-54,-1.47216782846398,0.288,0.734,1.70302583797944e-49
Klhl32,9.78861611988396e-54,-1.00864562876671,0.576,0.915,2.41494948293657e-49
Robo1,1.24511834311303e-53,-0.67916221374532,0.926,0.998,3.07183146429415e-49
Dync1i1,1.46403270798622e-53,-0.750841874710093,0.784,0.977,3.61191509387281e-49
Pvt1,3.56656377725276e-53,1.12265085603884,0.866,0.812,8.79906949486027e-49
Rims2,5.21465965161408e-53,-0.651099841934652,0.888,0.995,1.28650868264971e-48
Mapk10,9.94440859887229e-53,-0.748859543798739,0.799,0.979,2.45338504542778e-48
Hs6st2,1.14210500048568e-52,-1.27814546988207,0.325,0.779,2.81768724669823e-48
Shc3,1.87579842945253e-52,-1.67381743753973,0.189,0.647,4.62778230530234e-48
Oxr1,6.6145743790228e-52,-0.81050657004984,0.829,0.981,1.63188164504871e-47
Chrm3,8.63724866075341e-52,-0.643010793086689,0.903,0.995,2.13089561709447e-47
Unc13a,1.0758796421429e-51,-1.4082062335644,0.256,0.724,2.65430266513075e-47
Pde1a,1.13069566214668e-51,-0.615858906680489,0.945,0.998,2.78953926808209e-47
Stmn4,1.78145416919149e-51,2.26673974576422,0.583,0.312,4.39502558081231e-47
Cdh10,4.92789399437883e-51,-1.16707955688352,0.395,0.824,1.2157607273532e-46
Hs3st5,8.64074728803798e-51,2.28160329791779,0.742,0.677,2.13175876343185e-46
Ptprr,1.47029788674096e-50,-1.34703151449202,0.31,0.76,3.62737191637863e-46
Tmeff2,1.5010734639454e-50,-0.897481478153915,0.625,0.939,3.70329834289971e-46
Rgs7bp,1.69501149560282e-50,-0.737905330260749,0.757,0.977,4.18176286080172e-46
Dscaml1,3.74211052032486e-50,-0.710850165143328,0.829,0.991,9.23216086469347e-46
Ncam2,3.80736592160331e-50,-0.607314063312797,0.913,0.999,9.39315246518753e-46
Scai,6.41348484129562e-50,-0.908647003648758,0.64,0.942,1.58227084519604e-45
Kcnab1,1.15204207716222e-49,-1.17575091175397,0.467,0.849,2.8422030085669e-45
Csmd3,1.26705303818954e-49,-0.691460704647487,0.797,0.98,3.12594655051741e-45
Kctd16,1.36319213305133e-49,1.2900232291188,0.839,0.785,3.36313131145094e-45
Nr4a1,3.68159762471086e-49,-2.44611621394088,0.079,0.5,9.08286949992417e-45
Chn1,3.68738766967766e-49,-0.718756366910725,0.777,0.984,9.09715411986177e-45
Dgkg,5.50256020508691e-49,1.40011093843875,0.801,0.733,1.35753662819699e-44
Kcnb2,2.9483129998554e-48,-0.756614511668273,0.747,0.976,7.27378300194326e-44
Maml3,3.87925719496999e-48,-1.92322462939255,0.211,0.628,9.57051542571045e-44
Srrm2,6.63142766906994e-48,0.74307722624139,0.958,0.966,1.63603952023625e-43
Slc1a2,7.0044571465711e-48,-0.862911107726768,0.248,0.698,1.72806962263055e-43
Cntn4,8.54156274345476e-48,-0.597115009070353,0.968,0.996,2.10728894443772e-43
Rasgrp1,8.93516999828937e-48,-1.09200683381459,0.375,0.815,2.20439579027797e-43
St6galnac5,1.60523081083691e-47,-1.04148074967317,0.591,0.897,3.96026493341575e-43
Nyap2,2.03223685825119e-47,-0.99433233379388,0.526,0.905,5.01373155299151e-43
Cadps2,1.98154986109886e-46,-1.21538802974883,0.38,0.796,4.88868166231699e-42
Cdh6,3.41633455393114e-46,-0.910312252013565,0.553,0.915,8.42843897800351e-42
Elovl6,6.64542053671359e-46,-1.40957566634961,0.258,0.695,1.63949170061261e-41
Slc7a14,9.46748177189194e-46,1.89666831534105,0.675,0.535,2.33572242794346e-41
Ncam1,1.40263093901949e-45,0.798588177368232,0.923,0.958,3.46043078965499e-41
Cdk14,4.21580644225085e-45,-0.937838481448143,0.546,0.901,1.04008160736771e-40
Pip4k2a,4.37856938629124e-45,-1.10026458645628,0.38,0.799,1.08023685329191e-40
Lgi1,8.50987343469488e-45,-1.01327610664779,0.419,0.834,2.09947087507357e-40
Kcnq3,1.12345161680421e-44,-0.607351896880734,0.871,0.994,2.77166748381766e-40
Wwc1,1.16362648343682e-44,-1.36441605474036,0.246,0.678,2.87078289728697e-40
A330015K06Rik,1.19128269230647e-44,-1.16428769500535,0.372,0.79,2.9390135301893e-40
Astn2,1.46261603026768e-44,-0.703702752498307,0.916,0.985,3.6084200082734e-40
Syn2,1.53963500022232e-44,0.863948924162857,0.906,0.937,3.79843350904848e-40
Eif2ak3,1.69259580727606e-44,1.97737930751662,0.586,0.357,4.17580311613078e-40
Dgkb,1.70914571679317e-44,0.996489538756682,0.893,0.888,4.21663339790044e-40
Cacna2d1,4.87282776617168e-44,-0.690466150421648,0.792,0.979,1.20217533819221e-39
Diaph2,5.76636924139077e-44,-0.710439704467156,0.742,0.963,1.42262095554352e-39
Gm11418,1.50850161129409e-43,-1.30972620021101,0.129,0.555,3.72162432522366e-39
Gm13211,1.62466305061968e-43,-1.77621647229156,0.149,0.549,4.00820621218381e-39
Ppm1l,5.08411854999321e-43,-0.747685357957781,0.742,0.964,1.25430288746883e-38
Cdh12,5.56383165934991e-43,1.23295123432796,0.836,0.826,1.37265290867822e-38
Apba2,8.18989439481577e-43,-0.748798973094765,0.648,0.944,2.020528846145e-38
Cdkl5,3.72502700180597e-42,-0.944076399671734,0.506,0.866,9.19001411615551e-38
Fam171b,4.97657000711658e-42,1.23782569400109,0.784,0.739,1.22776958645573e-37
Homer1,7.47898248187996e-42,-0.979450740933403,0.583,0.889,1.84513976810461e-37
Pantr1,2.32644777490561e-41,-1.40592476400112,0.203,0.622,5.73957930546963e-37
Spred1,2.51319282789575e-41,-1.02947855394566,0.377,0.796,6.20029802570159e-37
Nrp1,3.0507731152099e-41,-0.864458997235913,0.481,0.869,7.52656235253435e-37
L3mbtl1,1.10940257513717e-40,-1.48134515774749,0.117,0.511,2.73700709312092e-36
Parm1,1.47398034548246e-40,-1.19116773437259,0.266,0.689,3.63645691033977e-36
Adcy2,4.12006113136083e-40,-0.672826954562459,0.747,0.961,1.01646028171803e-35
5530401A14Rik,8.03689537133509e-40,-1.31198985430396,0.176,0.585,1.98278245706208e-35
R3hdm2,8.45653225525015e-40,-0.721296323236989,0.702,0.955,2.08631107269277e-35
Prkca,2.90320880958627e-39,-0.880885053762166,0.556,0.905,7.16250645413029e-35
Klhl3,5.27385861424847e-39,-1.02564657586427,0.333,0.748,1.30111365872124e-34
A830018L16Rik,6.09582924379705e-39,0.693880324436742,0.938,0.968,1.50390203273717e-34
Prkag2,6.45777269206479e-39,-0.791541270408166,0.66,0.931,1.59319710085931e-34
Herc3,7.18793012176529e-39,-0.834633322052023,0.543,0.878,1.77333424034071e-34
Psd3,9.21349964447582e-39,-0.655335429852477,0.754,0.97,2.27306249728863e-34
Ano3,1.04679376898384e-38,-0.670878267688695,0.769,0.964,2.58254490746003e-34
Adra1a,1.20872620073318e-38,-1.29866515444241,0.266,0.657,2.98204840982882e-34
Ntrk2,1.52369038292659e-38,-0.636125959792752,0.806,0.978,3.75909654371819e-34
Man2a1,2.46690021683833e-38,-1.35144067165831,0.258,0.63,6.08608952496185e-34
A330102I10Rik,3.21648681032829e-38,1.00188696242763,0.809,0.812,7.93539460976093e-34
Gpr137c,3.26741350109698e-38,1.58229320886728,0.65,0.485,8.06103584855637e-34
