,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4
Cstad,0.0330747027540368,0.0354231139161305,0.0409288902340414,0.0460155139940894,0
9330198N18Rik,0.0837084112329542,0.0855058578870413,0.0901680107286354,0.0717044618886503,0.0290089245956519
Gm14486,0.00601184849184964,0.00542154479153602,0.0104262013734416,0.0105958528810469,0
Gm14488,0,0.00227518463204514,0.00273883609325846,0.00116960103972854,0
1700001O22Rik,0.0581754651483424,0.0750541328868722,0.105724001025879,0.0921424536973213,0
4930527E20Rik,0.00429738136679009,0.00154033740778491,0.0063346039114715,0.00250436949868283,0.00944032112196328
Ntmt1,0.176752435324101,0.158978030855612,0.214971754328141,0.225046859095741,0.161793515282327
Asb6,0.0506848973362217,0.0562689362378416,0.0906131182648121,0.0512458404047882,0.0263454627843993
Prrx2,0.0033446823450738,0.0039002891863687,0.0125502489154367,0.00550609113931245,0.0238735459972075
Ptges,0.0432433311533267,0.0190182205270188,0.0209184714538639,0.129472601296322,0.0842737019162356
Tor1b,0.0450274183562869,0.0452992959155325,0.0549223108289914,0.0628422130513447,0.0373349748496215
Tor1a,0.0877442088723333,0.0721600032805926,0.0921615682912993,0.0720129773205624,0.190965093904293
BC005624,0.240294266052103,0.224117648674598,0.312087348651785,0.314046380118533,0.196668507032846
Usp20,0.345276538919673,0.391060922570723,0.436411940338469,0.433295410696796,0.422369731066241
Fnbp1,1.58438254039193,1.57469056438016,1.37898649344157,1.27940042112175,1.20953725664587
D330023K18Rik,0.132676500487527,0.157800612826752,0.177589000135452,0.186941659436495,0.206880185679774
Gpr107,0.476611638449519,0.445026951383621,0.358914875405655,0.511015872346883,0.768338355773762
Ncs1,0.571514417518528,0.570061306702151,0.492070097843201,0.55743670841408,0.785581259342824
Hmcn2,0.00654411667133668,0.0090480693751704,0.00645018704286248,0.0155124253075326,0
Ass1,0.0156690430840235,0.0210100781618044,0.0414515357379089,0.037719929512686,0.085918328998984
Fubp3,0.309595994465553,0.314280503670404,0.213272816517766,0.351079367436076,0.230457228989807
Prdm12,0.00245723496068468,0.00234593685759125,0.00373640974365987,0.00994560345488734,0
Exosc2,0.0406156087322517,0.0485646239347934,0.0793445277099598,0.0942895571417123,0.0359888290674575
Gm13427,0.116661575049648,0.162773888917917,0.198246801014464,0.280615818657683,0.181997225097873
Abl1,0.492353501763872,0.491235839869216,0.419437987914177,0.50796884003459,0.567336857678485
Qrfp,0.00275709265528864,0.0032032801588827,0,0.00827878990583704,0
Fibcd1,0.00140630954841994,0.00116713215787563,0.0104386933671799,0,0
Lamc3,0.0120039177935368,0.00938757958838247,0.0131462950685007,0.0296178838671795,0.035052052297662
Nup214,0.350058693939967,0.31817321719007,0.315556529102261,0.443182119104883,0.329834280393204
Gm13609,0.00220638272141252,0.000699903693251809,0,0,0
Fam78a,0.034934745720676,0.0428090102780147,0.0407321827500174,0.0244387815718788,0.032281286215568
Gm16534,0,0.00313770958802198,0,0,0
Plpp7,0.0763549816417841,0.0754782505987377,0.142738210320169,0.111131495310419,0.0807085016723832
Prrc2b,0.724770099839459,0.476958332918213,0.636063375670405,0.81793950659248,0.765052366432634
Gm13610,0.015814270229763,0.0172909444371496,0.0230988592524422,0.00820423274611138,0.0304281272818282
Pomt1,0.114416779424807,0.10595996844143,0.115114158366628,0.154286250502388,0.0486055918260043
Uck1,0.0116939753211533,0.0101352022501665,0.0315365106159329,0.0153122163669506,0.0637384147425361
Swi5,0.178520645256234,0.20087120173325,0.193899355475027,0.220080881386414,0.224005817113839
Golga2,0.298543402429254,0.304208288028982,0.33697570368879,0.338502116204552,0.255452228214967
Dnm1,0.992846165914225,0.98316698784585,1.0637745477449,1.50365243713674,0.872782790453125
Ciz1,0.301963918671867,0.294847529500975,0.305784473491119,0.390488932470495,0.27828435105104
1110008P14Rik,0.31972348422604,0.357582554808192,0.628420583029835,0.49035113935223,0.22173203523892
Ptges2,0.0788902401049272,0.0876220508461558,0.106057374892813,0.0796413642913896,0.0184692671394799
Slc25a25,0.377870927980895,0.383473300465754,0.408835456090952,0.396378024073884,0.130137229649945
Naif1,0.00759926041220569,0.0114039498561924,0.0214589711930343,0.00973667171350817,0
Gm13412,0.00124827114446492,0.000903565605413804,0.0257866696861167,0.00504261930327259,0
Fam102a,0.107501204853608,0.0840379205159152,0.0951496948294354,0.144696642771563,0.123404733321772
Dpm2,0.19323068120902,0.186559205764054,0.218059485347434,0.181495702359111,0.114880076080328
9430097D07Rik,0.0178388943759742,0.0127590695709033,0.0339320803308447,0.0819232444708559,0.143688838808686
Pip5kl1,0.106974146814406,0.1437609136423,0.199687939794769,0.740764687800499,0.57919754935454
St6galnac4,0.112957169463476,0.126977121096222,0.0893440814056233,0.143855523147994,0.0898900625444193
St6galnac6,0.156900002274301,0.138662782970548,0.155073889799493,0.213987760018389,0.101211565729253
Ak1,0.0643569831550715,0.0520804131066417,0.0726456588126266,0.0599934784210722,0.078492225872651
Eng,0.00714976470510268,0.0159496523828906,0.0254946723492919,0.0232262320755285,0.0163779506925416
Fpgs,0.0461958095773547,0.0469910591065809,0.0388903642398679,0.0403433635211642,0.0819706043408172
Cdk9,0.0955034080435371,0.0674970149233162,0.113884183139656,0.0666260884153274,0.122600742090491
Sh2d3c,0.134898540560981,0.151925188394756,0.180103541835196,0.466737596313845,0.25207106806436
6330409D20Rik,0.0377052945792037,0.0309470000424825,0.0461721379289082,0.024648953789743,0.0162951640841547
Ttc16,0.0463266122328579,0.0541874084546835,0.0621266094230132,0.0548459159612378,0.04336851965895
Tor2a,0.0266232997122031,0.0307549354463803,0.0376856091686919,0.0517415667869653,0.0278946537276582
Ptrh1,0.00795154276576033,0.00666379797555008,0.0154561601196005,0.00117926058003111,0.0428617964236117
Cfap157,0.145908133320262,0.20859124574197,0.176711192804524,0.175462909134106,0.120905856053628
Stxbp1,1.50952772499655,1.39838525883751,1.55716301463242,1.58231032971986,1.46525958767693
Gm13524,0.136402640759923,0.0906531023246254,0.0976983477187972,0.132969710290472,0.0519035321468192
Gm13523,0,0.00175484930670291,0,0.00323004093107868,0.0207354017587768
Fam129b,0.161808974693014,0.128925049143859,0.142132617964208,0.452969996250097,0.773350034624564
Lrsam1,0.205938407268556,0.206674773220138,0.272486907243517,0.32787906456857,0.25408449112471
Rpl12,0.0918865721413716,0.0795910118702671,0.142536922242772,0.225861765614427,0.203768650247948
Slc2a8,0.140480165418682,0.142073767426559,0.204660472661679,0.127605888894395,0.0698970037986095
Garnl3,3.15348730868386,2.90246862990536,2.81841087194928,2.77049058698698,1.56375299204167
Ralgps1,1.87257666518521,1.91377739380092,1.58731990348739,1.96786435751709,1.23647014542673
Gm13528,0.198904439166967,0.218655458546927,0.234016975804324,0.174895388294164,0.165940913713298
Angptl2,0.921391637383065,1.13542344662774,1.10362734048843,0.88942302030323,0.615346741813934
Zbtb34,0.0879964993908496,0.113468473219939,0.0747036458030649,0.141520629032056,0.191103108644011
Gm13536,0.0048203497565152,0.00185258586267513,0,0,0
Zbtb43,0.137538494212639,0.164387360615825,0.154107492905048,0.194656062786135,0.199964713664485
Gm13530,0.0059234572838428,0.00863631861813457,0.0182557901609882,0.0104312248428957,0
Lmx1b,0.0217967225452546,0.00605763985432218,0.0127269445103359,0.0197555921152748,0
Mvb12b,0.579524766172271,0.582973288953495,0.566955294237331,0.779137117240008,0.599841043958285
Nron,0.0417107444350026,0.0443335911264975,0.0371638049347503,0.042524533920539,0.0120132097254141
Gm13403,0,0.000821884820239407,0.00799014896126699,0,0
Gm13404,0.00279893138654044,0.00160967664524016,0.00570581827995826,0,0
C230014O12Rik,0.0322135311928164,0.0253526022478691,0.0321758819852007,0.0643263643243973,0.00944032112196328
Pbx3,0.448343021799329,0.680009492118231,0.454889988354269,0.541660378703616,0.756351957177338
C79798,0.107528534288912,0.118054563890033,0.137071526588765,0.0976129471779837,0.0874406679501286
Mapkap1,1.13757686954246,1.15566100783126,1.06509166734622,1.08052402144907,1.06045494421578
Gapvd1,1.07306619331622,1.10203988974212,0.925960673154271,1.30261016512514,1.09018334613142
Hspa5,0.127020089462759,0.160609628834687,0.203471347233033,0.298554748043007,0.215654484792676
Rabepk,0.15742248196007,0.216630730449183,0.294522925706653,0.28340140757389,0.152336561396737
Fbxw2,0.521190560929666,0.488158301567891,0.689993500756181,0.623264698197859,0.643124290344144
Psmd5,0.116922233246367,0.146800673658837,0.155662168251494,0.150851440221187,0.0666951764227981
Hc,0.00824917806622218,0.00484000149707338,0.00239727784306364,0.00595332710615318,0
Gm13449,0.00450895332665399,0.00090317062563984,0.00585943517550402,0.0062985063721989,0.0120132097254141
AI182371,0.00338427814763932,0.00035755225447423,0.00430575326139281,0,0
Cntrl,0.0954352268181383,0.111117550307047,0.0817162889686479,0.204809267594561,0.10328524984278
Rab14,0.471544831049827,0.398942075668709,0.520625623127567,0.589777577771071,0.238010244693524
Gsn,0.0909569521197994,0.0626936545909251,0.0899042555861861,0.0926157308410855,0.0932389751101592
Stom,0.0189449756840751,0.0207897956243025,0.0222771360176149,0.0221304103556697,0
Ggta1,0.00172908654840241,0.00122155979748982,0,0.00241696457769224,0
Gm13446,0.0315219258338953,0.0448405484516358,0.0297482510272012,0.0659655192662482,0
Dab2ip,1.18557642254765,1.09824875034435,1.13540208677041,0.998520653295683,0.780632888142096
Ttll11,1.74458536782296,1.48867373346148,1.43635039594347,1.8144191242887,1.84946778832664
9030204H09Rik,0.00491439367629503,0.00375298425414863,0,0.0053818566807324,0
Ndufa8,0.0574210926783508,0.0669405527004298,0.112372242141396,0.0885095158747231,0.103668415822974
Morn5,0,0.00688857305524738,0.0113171862169225,0.0079749840555311,0.01121118966418
Lhx6,0.00193691468859254,0.00117752551256214,0,0,0
Rbm18,0.116170596808813,0.118825252839099,0.141911987470051,0.150827045618465,0.0663538325216826
Mrrf,0.114055100586202,0.128346860642486,0.0958652989059167,0.123482375971506,0.227217403632671
Ptgs1,0.00292100026526382,0.00814613267899171,0,0.0117177796213751,0
Olfr366,0.00204997380028784,0.00141812715648394,0.00355360723116428,0,0
Pdcl,0.017658916203454,0.0282191413060766,0.0153639865044733,0.0287604243921983,0.172102698657072
Rc3h2,0.66897319094863,0.667088697104178,0.604372692969715,0.730756654371019,0.606594429385575
Zbtb6,0.0395755039351281,0.0339269649214236,0.0285950033761864,0.0437443333942064,0.0162951640841547
Zbtb26,0.0802131290851947,0.0875100978639495,0.0779107666595983,0.126166408635591,0.104117550020639
Rabgap1,1.83909912426703,1.81885075121554,1.78519113770123,1.99985992223741,1.82257965204919
Strbp,11.0937158051616,11.9284899197064,12.8322009437457,11.7296928478485,10.9535632570089
Gpr21,0.0225370468303244,0.0247652544558347,0.0296770599848077,0.0214940942071224,0
Crb2,0.0110669622178459,0.00819710112449634,0.00408550804926796,0.0138512444930982,0
Dennd1a,3.51617758172922,2.81795178146575,2.8375113801104,4.04960888713787,5.20664555620294
Gm13556,0.00117516960635344,0.00159741210107349,0,0.0175477482609074,0
Lhx2,0.0180461338794814,0.0081316969242298,0.0209285223700688,0.0161636669182912,0.0417621686351933
Gm13584,0.00691147062530205,0.00822545107217169,0.0219010830614544,0.0234014150840095,0.0751430826391797
Nek6,0.138085700320481,0.11269677101573,0.0821145794857522,0.281508071301297,0.147305472454035
Psmb7,0.23397891855742,0.19690090755415,0.214456329098308,0.267538593141138,0.259733440693225
Nr5a1os,0.0057907270448562,0.00497384870699983,0.00281983085526598,0,0
Nr6a1,1.3365337678297,1.50724016385639,1.20136687668,1.30211006834216,2.68019818780292
Nr6a1os,0.491303224213808,0.572952662127832,0.615732852623377,0.48138611745225,0.805256634166714
Olfml2a,0.00362448008094299,0.00310568088312938,0,0,0
Wdr38,0.0471873561020989,0.0577194935157091,0.0735629103866169,0.037058517046876,0.0391387396141054
Rpl35,0.05905539152243,0.0461989374341257,0.0625930240178377,0.0831772764323549,0.103142080524078
Arpc5l,0.177156957229767,0.190748577332131,0.278938818705251,0.317485785025769,0.177744296459474
Golga1,0.520218020166597,0.482135886769926,0.460413990705451,0.64791030675937,0.370355176481732
Scai,3.13171611566957,2.92024876790417,2.60390324226623,1.75745576372737,1.54357096124026
Ppp6c,0.318686020771846,0.283321037101081,0.349198629548731,0.34106071439113,0.287769386259214
Lrp1b,15.5447766567364,31.6293644705246,15.089030400268,18.9143325750839,11.7198171741302
Kynu,0.000916455881813849,0.00317846492650907,0,0.0488346908640583,0.0135476572713663
Arhgap15,1.71970583754901,1.78422978299814,1.45187607533817,3.19860033636271,2.19140276568971
Arhgap15os,0.00463638374931533,0.00256345249462395,0.0032171554169176,0.00246076494847035,0
Gtdc1,2.70754641866797,2.25215525179805,1.95278039578969,2.30469591413057,1.43451578516857
Zeb2,3.46941588142004,3.01297759320016,2.82178757864935,3.2560621009915,2.12318105747147
Zeb2os,0.0337526111371827,0.0260339711816431,0.0377067875863252,0.00579929530215586,0.015416705850794
Gm28643,0,0.00448959251861808,0,0,0
Gm13479,0,0.00188678729944897,0,0.018792965417185,0
Gm13481,0.0107773749257935,0.0102344624595116,0.0156719619697291,0.0383129534834674,0.235941555483618
Acvr2a,0.439750546375118,0.380044630962789,0.381540280248195,0.464810504062177,0.435620589315713
Orc4,0.772313641606671,0.770811873036476,0.678290182909322,0.824685870528103,0.593360654675721
Mbd5,4.23232262800578,3.86790376093319,3.0836175445303,4.20273230235034,4.39782639404093
Epc2,0.401326264382317,0.335120668654278,0.31354703765179,0.426338433220792,0.414730341897798
Kif5c,1.89623424800854,1.80100259025427,1.86109120069724,2.32903314448513,2.07715053234142
Lypd6b,0.08306802788296,0.125142810796042,0.0639749707131868,0.0408321404250587,0.0665141728657615
Gm13480,0.00305568849265165,0.000745486452274703,0.0022887830860761,0,0
Lypd6,0.000725756292488495,0.00664111104263477,0.00315295289803666,0.0112383327680094,0.0630742907329561
Mmadhc,0.110848047712745,0.115775797672719,0.0993774930286142,0.0870239977901541,0.160575736193795
Gm13483,0.188204207624259,0.165685341353463,0.160780675798083,0.343501604129115,0.229071689379535
Gm48908,0.00211637241475714,0.000951086116567968,0,0.00103519679453383,0
Rnd3,0.0375667295990944,0.0258579915807556,0.033858524412186,0.0016865041719897,0.0590831257102552
Gm13497,0.0132723528165902,0.0246492618037288,0,0.00678058461247341,0.174650994681485
1700057H21Rik,0.00374099215792367,0.00260985866930993,0,0.00181728209833568,0.0120132097254141
Gm13490,0.00345681243984442,0.00564232721879819,0,0,0.0248570269727573
Rbm43,0.0247106975027033,0.0117487495357119,0.0291822732942034,0.0431771090158553,0.0942174704231575
Nmi,0.00526055306996321,0.000797343252283392,0,0.054590006978496,0.0637816636927964
Tnfaip6,0.00260391346534319,0.00165736745410957,0,0,0.0651158247733155
Rif1,0.314577982291434,0.23284172886667,0.387716937764313,0.46896764300585,0.287915454643434
Neb,0.0845726794555522,0.0844091111842138,0.116682711652952,0.131819511280564,0.388573654389315
Gm13522,0.00415981170876171,0.008539139474636,0,0,0
Arl5a,0.193790202825648,0.182675190438517,0.259314492579896,0.264305387958989,0.150948701118723
A430018G15Rik,0.027923374363562,0.0204373840150178,0.016755721572087,0.0286825283974755,0.00657090665370008
Cacnb4,10.0826635877187,7.74019455613372,7.31183683488474,5.64062028008131,4.78216782013803
Stam2,0.722267118820015,0.647493750252673,0.895864255638221,0.986465597421631,0.595359005251549
Fmnl2,2.10004465126599,1.65631767109367,1.47751064792713,1.57707416430093,1.26535707042635
Prpf40a,0.857620493149388,0.765607764113805,0.697968336764359,0.781484000775611,1.13801376677329
Arl6ip6,0.0999274032897306,0.0976083671475928,0.0798934849410107,0.156855921616278,0.228135273171564
Rprm,0.000713041456943348,0,0.00467495067927033,0.0155943131655321,0
Galnt13,3.43563821619446,5.94825919391698,2.76817607071989,5.10231642808217,2.87228072704213
Gm14033,0.0421312144227519,0.0620082664539359,0.0438594508827741,0.0406490772634022,0.0304125153583203
Kcnj3,3.99111291484925,4.76442889779031,3.14935719537816,2.09470093223608,0.807158510593943
Nr4a2,0.0416187666509565,0.0154388502225516,0.0254484223309524,0.00980491342671668,0
BB557941,0.0853509567298125,0.0281589927330142,0.0792226210309943,0.0230468262086979,0.0541940798387184
4930555B11Rik,0.00306090708571588,0.00634132537884244,0.00306978040632841,0,0.0120132097254141
