,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4,RNA.5,RNA.6
Gm49876,0.124865872850241,0.08072535078086,0.0518504089462223,0.0167967079759147,0.112844460693321,0.133539913276761,0.0198078003463125
Gm49878,0.0615279957699746,0.0540271699179119,0.0480211932888221,0.0270116031933864,0.0567500996438888,0.0786525156327579,0.0427950601999944
D630014O11Rik,0.000587167478249555,0,0.00114534024049854,0,0.00397205584914002,0.0048714782257102,0.0114000457892456
Ehd3,0.098546063254025,0.100885789233225,0.17300215673728,0.239095307005639,0.0994359727420468,0.198436700981518,0.222991251910291
Xdh,0.00931181509640821,0.00820176728468967,0.0228698208531344,0.0238755172080101,0.00134017357928199,0.0247196715783885,0.0434843433284281
Srd5a2,0.00244497878880378,0.00402190800439904,0.007590562009694,0.00262979317875841,0.00306584264579026,0.014310008691164,0
Gm31084,0.000503491512240785,0.00545320272651414,0.00437026355526573,0.00629218798922086,0.000817539291755901,0.00631246139849619,0
Memo1,0.709623390495431,0.661395775195914,0.910452171742235,0.813686107173571,0.724074402974316,0.693565100912906,0.813862471239511
Dpy30,0.160386031215239,0.147761292830156,0.0572157714666816,0.0543452343109304,0.158382970240024,0.206608238146201,0.0812687615142275
Spast,0.558055823212347,0.532209256610929,0.430899445337796,0.490828117548117,0.594746221383319,0.489357711715564,0.412367882916381
Slc30a6,0.333249592682573,0.410413436124807,0.183075881295529,0.187835255242398,0.353646289523367,0.386552633108827,0.161287923260038
Nlrc4,0.0223919092053805,0.0235723790333839,0.0141163682910098,0.00794647719493552,0.0302511234852684,0.0173651156031846,0
Yipf4,0.389448158402066,0.372658261070835,0.16896490418957,0.136847869460805,0.302944859731524,0.162673385988893,0.125024253377736
Gm31645,0.0453995543998263,0.0483249410390418,0.0346071355501072,0.0530555598082954,0.0508947234183368,0.0501815736110359,0.109440650863349
Birc6,2.42222909429205,2.2880157523169,2.66529252803381,3.14805438931557,2.54954858907206,2.36215141255302,2.60997571574386
Gm26749,0.943040113518733,0.905384826380114,0.399488261043722,0.298327442217315,0.936202374832411,0.583176655970055,0.334341228587278
Ttc27,0.283096833714373,0.33309478138838,0.307758019134628,0.36756734323511,0.350025185494387,0.391199639256597,0.348599251078532
Gm50020,0.154047741930164,0.145226596621047,0.0494122138594706,0.0407776464545746,0.140273645340515,0.0882918276617054,0.0683323044945853
Gm50021,0.00582938883088897,0.0120751149943827,0.00782627475696902,0,0.0139386733466112,0.00329629180357265,0
Ltbp1,0.249526672158107,0.646271936838105,0.392933194399566,1.7537619258968,1.41535754378064,0.445984080145853,0.743812929189241
Rasgrp3,0.00563619749351541,0.00384931612650485,0,0.00803115818855596,0.00274676678082229,0,0.00332597959245442
Fam98a,0.319988654978352,0.380051984402649,0.309093635570217,0.395542657695132,0.42402579098843,0.35653872545596,0.335179527018215
Gm32282,0.0140115040195722,0.0138985822690316,0,0.0031114999794641,0,0,0
Crim1,1.77054691457017,2.08381452621126,1.05228925761946,1.12481052900899,1.37844159588321,0.910366319723184,0.945855648898426
Fez2,0.494484867388925,0.517052110389782,0.335455359553095,0.325858960375755,0.450618575440669,0.394647460625646,0.296370263865948
Gm50034,0.0253606886368599,0.0162429128010905,0.00244647384889777,0.00797435768715764,0.0138315607876967,0.0189908618980018,0.0125594273129839
Vit,0.00451356279051041,0.00073299821632214,0.00671429347183271,0.00416217845090378,0.00242676979467586,0.0087500929697378,0.0115930670449611
Strn,0.612537431179805,0.63461257893206,0.601282857817819,0.615068174586156,0.696778827484576,0.583065441787435,0.476483490937026
Heatr5b,0.544414879041139,0.530742892895438,0.412748330274413,0.501412038330369,0.462797972369568,0.541258005981667,0.488977042776573
Gpatch11,0.144407297935535,0.119236163090629,0.0843910783307602,0.153244149379206,0.0989586679780362,0.244955994071065,0.0712597358933296
Eif2ak2,0.0176366179239376,0.0118299086366682,0.0545255555618241,0.0565126897594254,0.0161169160710084,0.0359700890283886,0.0549309974899457
Sult6b1,0,0,0.00225952740770009,0.00331884711880095,0,0,0
Cebpzos,0.0239228400427078,0.0231598887440858,0.00848171748712529,0.00651034646548604,0.0306620226214745,0.0440175474039234,0.00483256374755653
Cebpz,0.496585433970354,0.43002360155146,0.563093819461021,0.64339679765647,0.495395989841121,0.535719287466991,0.60460884997008
Ndufaf7,0.844102280742152,0.797142648446594,0.592463344119721,0.61677106679688,0.750776458870433,0.715391748472755,0.665319042321015
Prkd3,0.017151096858855,0.0020185119656255,0.00157070321415797,0.00318386478266574,0.0066497332055822,0,0.00470733481013963
Qpct,0.00631137239857819,0.00172814338512284,0.0109768406904284,0.0195665414969704,0.00853763864275577,0.00855977504911171,0
Cdc42ep3,0.227257975617828,0.233720314413265,0.251849531006401,0.347758215650052,0.19117906159469,0.199546856096357,0.205309726944328
Rmdn2,0.0866211172509797,0.0765365528116024,0.0912649814041851,0.0660358206897212,0.0856371210999248,0.134778761946772,0.119312931758523
Atl2,0.26767576130679,0.316011651414976,0.243034766147822,0.260954454370861,0.279686798768232,0.218499474315475,0.264695572169522
Hnrnpll,0.356250524227588,0.388053051687306,0.658498665229729,0.554386419388915,0.279773907051746,0.31729857450988,0.44986029001171
Galm,0.019302866184522,0.0115411697189659,0.0092057752507533,0.0392711832015846,0.00295634272428147,0.02830444101076,0.00704336120431175
Srsf7,0.949081975445826,0.824566535229622,0.704688290486002,0.569044263285184,0.706170503178111,0.876718054206426,0.739285445921748
Ttc39d,0.0069139352081,0.0180330855889844,0.00301687952687666,0.0102063614212786,0.00635229495928989,0.00832132601509746,0.00385234871922888
Gemin6,0.0182764783579473,0.0122213376670127,0.00665595441214555,0.00459015454494563,0.0189117470857116,0.00845181865017246,0.00244013435379752
Dhx57,0.634929233410039,0.601622085499079,0.62540310839717,0.558627150410117,0.639266737601447,0.648712748155296,0.582949503209329
Gm50087,0.000504777924971021,0.00467298195874855,0.00343547702302187,0.00250953434837306,0.00479641443498413,0,0.00988794536343426
Morn2,0.200305993285282,0.186626038990073,0.0723767854539704,0.0719644733381419,0.13295363098766,0.157752588941582,0.0702132402365147
Arhgef33,0.110673522999316,0.100404448206008,0.119650467835356,0.101487451407073,0.129426335919506,0.196118498253318,0.124100053475719
Sos1,0.666881086743777,0.719955834729374,0.627260691813785,0.670019493689195,0.662759746057567,0.656540589212362,0.794763905412721
Cdkl4,0.322020085202057,0.29009046369448,0.158249500235719,0.168794643459522,0.199089648588793,0.342517704938543,0.176951024740996
Gm33373,0.0398365952391301,0.0185152011281909,0.00466201530430266,0.00310824921147699,0.00905125105117159,0,0.00513571908027488
Map4k3,1.9128635429181,2.08064180924014,3.61644371290026,4.36659710261469,1.91529629371199,2.00835307517234,2.67850442011816
C230072F16Rik,0.000683012522351585,0.00261342936815118,0.00169495834639864,0,0,0.0090420818489249,0.00332597959245442
Tmem178,0.958659825304749,1.21044177805037,1.81301124876778,2.34870398871046,1.00964505303006,1.07846525787144,1.2682277625623
Thumpd2,0.156118361339349,0.163805831933655,0.103681850960468,0.104320598191664,0.159738037425668,0.152918658707198,0.11622971498301
Gm50044,0.00480225923797623,0.00881791697107255,0.00150300783061408,0.0044595702148707,0.00860476709318313,0,0
Slc8a1,10.7178065552689,11.0943209448566,20.4927664173813,20.8563996135664,10.5469672567118,9.60772955407768,20.4771601545667
Gm46606,0.0390863027883193,0.00252263751198465,0.0106788066382992,0.0256898791764669,0.0287786844609856,0.00257235520727009,0.0158798782489735
Pkdcc,0.0363070693401996,0.0361541103440648,0.02414588572846,0.0225425908490024,0.0456428240872641,0.0334869069665197,0.0236841852029988
Eml4,0.966371841312053,0.970214281118302,1.00743353126201,1.10218990102879,0.910664391303902,0.950243120460135,0.908219862183948
Cox7a2l,0.158948581120908,0.165002289084957,0.0919296630037487,0.108676545108836,0.145764191875883,0.127115127104067,0.0824095928576619
Kcng3,0.00375119675001045,0.00361349177021506,0,0.000714388484171937,0,0,0.00997418680454983
Mta3,0.489556539507738,0.595445205730615,0.504230041878,0.438989460654656,0.574613186905189,0.608111724147917,0.541569609976636
Haao,0.00441099195615413,0,0.00161295577694628,0.00497065778221667,0,0,0
Zfp36l2,0.0789321235973395,0.0655126222847735,0.116962239054236,0.0945287112943454,0.083193399223288,0.0860387268030309,0.107538507680319
Gm36279,0.12475890627321,0.127911818740691,0.035533960462162,0.052029742398777,0.12381556494473,0.0802989541397299,0.0188624120392879
Thada,0.89407486549137,1.00857127294382,0.749084147516006,0.894043680186269,0.941863489605986,1.00019862239943,0.659648406839385
Plekhh2,0.248066978211337,0.479358296421713,0.263150976350842,0.567799593305475,0.319434850837379,0.351811198759965,0.368625844900962
4930500A05Rik,0.010245910827665,0.0154727752634401,0.00942518791021279,0.00656053565455983,0.00787817867756693,0.028995975246993,0.00396996956224337
Gm49969,0.241030206428013,0.345483719989132,0.105468307442136,0.170187971015929,0.251744421746425,0.350506914821178,0.0851008814844997
Dync2li1,0.0765509875883822,0.0964266921862352,0.0553192496254295,0.0453198610089235,0.0776837075455449,0.0460670552075608,0.0523086154527579
Lrpprc,0.902344869647805,1.01786866914175,0.719452169194417,1.01419362427108,0.962598628899606,0.844338194245513,0.746962438318831
Gm49981,0,0.000651708734682727,0.00138531516058435,0,0.00234129091288806,0.0054471808660146,0
1110020A21Rik,0.0260270019793679,0.031644163405377,0.0400226606319976,0.0372559289195691,0.0412343724800036,0.0531765759300235,0.0571351230352822
Ppm1b,0.663584266983012,0.62284597443561,1.05483363405238,1.10377775345851,0.634948479097418,0.691111992272957,0.928664485285363
Slc3a1,0.0392414183650825,0.0496107108277295,0.030619489853093,0.018155008132933,0.0440262413203352,0.0797083385639255,0.0282853530238335
Prepl,0.869366704163187,0.94328474293056,0.845967334351303,1.1102491077621,0.845309522323897,0.897384851766765,0.888609153125726
Camkmt,1.93674191299606,1.90181485533512,1.84220935975762,2.39993745076174,2.01219130735075,1.99581935386551,2.39790247110236
Gm29418,0,0.00267562931015297,0.00755051735318247,0.00598556414433717,0,0.00314369615044975,0
Gm30117,0.00168254861950117,0.00439790421463826,0.00584625095864236,0.0105430825517162,0.00372816043616495,0.0278561162721534,0.00673280979004406
Srbd1,0.439680842625876,0.406151586905023,0.265944736996095,0.391050431403553,0.435862781476399,0.502488404717017,0.33861890671349
Prkce,9.71333707099839,10.1189376754053,9.98188172090839,10.2958731936314,9.10324847834922,9.37245265946791,8.55204610447269
2010106C02Rik,0.00930868277039195,0.010003230439901,0.00693891620084932,0.00548697262924627,0.00325270674943426,0.00561978975242578,0
Gm10309,0.0882565023404714,0.0858381639174563,0.0205091846316274,0.00869151377285452,0.095436480994699,0.0358120960850625,0.0283036990747335
Epas1,0.00395121504511125,0.00429176146498518,0.00282135382780165,0.00311517156497617,0.00174023328871375,0,0
Rhoq,0.326801177178614,0.373586028093631,3.1490697597645,2.30481125971258,0.367174408990943,1.36678187911017,4.0827529674455
Gm50012,0.0240254644184188,0.030214018832735,0.253898106234216,0.273345480275895,0.0388874360300468,0.141486056226267,0.310769197109862
Pigf,0.129085538753884,0.154999395022296,0.397468092770842,0.238943887046222,0.142500915910849,0.456036341467289,0.512286202851685
Cript,0.155632121596775,0.180329681301922,0.525004586439642,0.303250011312813,0.183293290747745,0.464804037451754,0.555941594098043
Socs5,0.162815135749894,0.194833321118022,0.21789069722013,0.229498851520455,0.192594856273139,0.173849586588902,0.259261612981245
C330024C12Rik,0.000737484011346634,0,0.00537165497347548,0.000925410780591397,0,0,0.0106805022229672
Mcfd2,0.0287263117995075,0.0271590461357121,0.0249050307702656,0.0171006575294865,0.0192673337103678,0.016887038606891,0.0687533695137699
4833418N02Rik,0.0150564450308391,0.0192928746754334,0.0044948058032493,0.00735215623047794,0.0251863305516086,0.0203964801403976,0.0116834099499737
Ttc7,0.166775835126283,0.160643677039226,0.100991853329412,0.113421614166707,0.160087402498927,0.223850973924437,0.0498424592136002
Gm15978,0.00122588319981014,0.00169832930346916,0.00131313072951766,0,0.00311504354207863,0,0
Stpg4,0.00503767668918771,0.0102729984691019,0.00408849953666887,0.00824823438186497,0.00270234453011526,0.00361809947023788,0.0100551476732864
Calm2,4.22991965420338,4.20427976581183,5.24264373926714,4.28546370581785,4.2806865150629,4.08529779058893,3.9509460052095
Gm30794,0.00154904461124557,0.00405267258615962,0,0.00163639017563703,0.00333309624993295,0.00369642311920447,0
Gm30938,0.00418974539546247,0.0111491326484695,0.00950498622592682,0.0232138321253244,0.00482733792025711,0.00957817184548683,0.0132410279321464
Gm30984,0.00106310958703721,0.00282744765267132,0,0.00120534527235861,0,0.00263258140665669,0
Msh2,0.312768700876161,0.315256076952817,0.17961405352429,0.190097961438258,0.274896471760258,0.250444125988209,0.120542882700043
Kcnk12,0.302591413818641,0.294353154073194,0.455272237953741,0.476836996517532,0.317306246080859,0.436082863043073,0.539301188344098
Gm50039,0.0176579424854644,0.00441098960164849,0.014491231973533,0.0159295078130759,0.0340480338869437,0.0344151032383065,0.0359663886623431
Rpl36-ps4,0.000993468540427811,0,0.0016931337331838,0.00416217845090378,0,0,0
Msh6,0.0364516467969637,0.0453245076134329,0.0407917034913393,0.0454601444473378,0.0323089278618456,0.0314910848827898,0.0487802517948598
Fbxo11,1.15165849543048,1.11081632491032,1.79397680057365,1.60640698562741,1.15375848426302,1.26920117624847,2.1786350195895
Gm26612,0.00365096433231057,0.00460097588441291,0,0.00717993179569692,0.0148423796259351,0.0103790360737765,0.00529737896283677
Gm31615,0.0164955640415481,0.00873782201817794,0.0055559831813126,0.0142688885109982,0.0154969894419251,0.00485944776263736,0
Foxn2,0.0873477238644455,0.0966517693728923,0.0670714875612069,0.0846311498377034,0.08846366857262,0.0553244292648118,0.0992974272606353
Ppp1r21,0.438546336169585,0.448861655618734,0.234618606071248,0.272418816725231,0.381714607383529,0.388806198878804,0.293875849227814
Ston1,0.00527497738828566,0.00361582740972836,0.0121972854232478,0.00823551883755828,0.0113724787111643,0,0.0369182603658313
Fshr,0.0128216062580311,0.00170817172353746,0.00303348446831168,0.0118044843304845,0.00179961021220384,0,0
Nrxn1,40.4190118320614,39.209433049271,36.1603245250646,32.4299471733438,37.8022707202399,34.9058012860915,36.6320115016524
4930480K15Rik,0.205760027398939,0.155451835486746,0.0845228285663039,0.0576917818477615,0.210131758013845,0.101770310328772,0.134021480021677
Gm10308,0.00905166325440515,0.0101551399145382,0.00875790575487807,0.00545893224457632,0.00752526381583805,0.00367996384803516,0.0110203818286632
Adcyap1,0.150266765099027,0.12446328992082,0.222470735318598,0.503473159436739,0.101179005430656,0.0785814283245384,0.428605284480635
Mettl4,0.0889092789515489,0.110164481470218,0.162159000103791,0.151265314008156,0.142491003417531,0.190146590756134,0.155069976126957
Gm1976,1.53940257308791,1.61016412796494,1.10645312141713,0.916782400678918,1.29919742415853,1.82219368021292,0.970964671381536
Gm20939,0.031172348561756,0.0321047934001905,0.0166269952720992,0.036258547376543,0.0455344141406842,0.0203453052020923,0.0143047493458564
Crem,0.143474602038934,0.150973321115796,0.319579083546012,0.276198209373204,0.118978296697919,0.315025074956596,0.475566792293572
Gm6225,0.0899168952183182,0.0520122267412162,0.141059795650717,0.108953486975685,0.0715668796220926,0.114327175823142,0.163368618681287
Cul2,0.512470746563092,0.45431695338013,0.495844503767443,0.436374699900677,0.430875358551329,0.556302664886488,0.56141042155135
Bambi,0.00545825501234188,0.00416475312365095,0,0.00327748069236124,0,0,0.00700740893346535
Map3k8,0.00696740792980427,0.00882731597632571,0.048588625795972,0.0255254426640459,0.00836008567449316,0.0117098858422844,0.0123544176377141
4833419F23Rik,0,0,0.000727841025545473,0.00349301147116709,0,0.0114721659623173,0
Mtpap,0.252305550254396,0.270597855756408,0.27343250353366,0.223917310321628,0.26303988364899,0.23354972200884,0.327641390843336
Gm50023,0.0189514085629066,0.00916319034109945,0.0195765476538123,0.00713956320507561,0.00626359893623509,0.0219405074796173,0.0189723828122096
Gm50024,0.365452328540423,0.236051157943474,0.166512575951956,0.240865239337268,0.269075708583648,0.136664961685155,0.328470427227976
Jcad,0.558616602778593,0.543747248754692,0.397197890244833,0.638187945852705,0.46215789532875,0.492132047018789,0.328518618802764
Gm10556,0,0,0.00263566398798907,0,0,0,0
Svil,0.0266952175211681,0.115210747079583,0.10387256445553,0.134400799606576,0.0663739834172765,0.0762430654388715,0.438690149442041
Gm26682,0.00753652128333383,0,0.0204983222657993,0.0157972367055446,0.00296830879786565,0.00357908397640525,0.0295216988730796
Zfp438,0.168712839965134,0.161283642087056,0.164915295516022,0.161974344768847,0.21548545019509,0.299167056136397,0.162165335348766
Gm50064,0.00303925497782736,0.00520224437000648,0.00113599727724173,0.00160773358439701,0.0193758576917239,0,0.00297239536425219
Gm10125,0.772612973536454,0.795603663437952,0.970162984775979,0.665637988151643,0.922803338708517,0.867372595202344,0.839760772688178
Gm26575,0.00747418463940829,0.0190536639386714,0.0171968858907918,0.011891544863997,0.022939724205694,0.0230568448197792,0.0173165473127091
Zeb1,2.98916648337151,3.25441592755916,6.47690754948709,7.55496588888718,3.81438197291019,3.79510677316642,6.4966453301162
Gm34804,0.00734760623067578,0.013127287191474,0.0121192272884741,0.0151820701252849,0.0132352201172018,0,0.0403621685148641
Arhgap12,0.704510788157226,0.621948360078149,1.16279602737699,0.549574588331991,0.583755490301468,0.853088933201624,1.05826107145398
Kif5b,0.838991611261734,0.803834574236347,0.987557603581341,1.14656137349717,0.798039102880815,0.89189757287945,1.29241994668328
Gm17036,0.128809114359264,0.0929363236288784,0.0588866660400228,0.0672248082073612,0.15470081858891,0.0635534121031705,0.0569615729490532
Gm41664,0.0635812027897879,0.0253325758126772,0.0206901150607992,0.0361673242759945,0.0168418617859044,0.0429841545562522,0.0633685747526892
Epc1,1.04483860410632,1.02379448619514,1.01730729844496,0.983921504880313,1.05627751308643,1.36217785894923,1.57021794608218
Gm28529,0.0215676298040093,0.0210593615701851,0.01266533954809,0.0115608605611127,0.0228078839364259,0.026796707755747,0.0180835471717043
4921524L21Rik,0.00120865435192921,0.000787461967555622,0,0.0023153246492384,0,0,0
Rab18,0.225274084884554,0.250065667454997,0.193071468204402,0.204775719068786,0.272837658560763,0.243384608365788,0.214639794792069
Gm2350,0.046003825236028,0.0805247528904719,0.0416631891050573,0.0224305566518389,0.0608070581056097,0.0548773487712377,0.0438154444742348
Mkx,1.14360967688921,1.73116320443175,1.01953090564325,1.4719740528697,1.30563193145733,1.15510402590819,1.54514737527094
Gm46633,0.0657916340117888,0.118128182992543,0.0164046999235153,0.0196047894575334,0.0837765255245103,0.0558438429863128,0.0244775072402981
Armc4,0.0191760841238624,0.0615440021552169,0.0281818581149416,0.0521977883823132,0.0243584223715176,0.0184401328734957,0.0270831350686291
Mpp7,0.110308567350242,0.211353104785563,0.150066815580919,0.354024942258699,0.262467346864566,0.254041939198109,0.194729727316585
Gm9993,0.12597217061049,0.145421768740306,0.0467211811606762,0.0361275708862749,0.131030012930197,0.125686079364536,0.0551844634498623
Wac,1.01340156000312,0.890535095167328,0.961467549217506,0.794332682308248,0.896549229515862,0.850413450895924,0.827078511616557
Gm35031,0.00374581063643448,0.00511590819523791,0,0,0.00142933183310664,0,0
Fzd8,0.0022320028924571,0.00133882644899848,0.00208988337614808,0,0,0,0
Ccny,1.54340023763085,1.63845347239219,1.62700202140092,1.42862339412656,1.52924189386938,1.60043784430619,1.87145938599247
Colec12,0.0241701651527322,0.0107493076724568,0.00804398946123179,0.0277662513350188,0.0219916297438331,0.0300497631769004,0.0257836968112808
Thoc1,1.64484974403764,1.59666217815993,1.24717314183552,1.87865863967531,1.95132173407296,1.42078446964767,0.997960598439059
Usp14,0.599526679734993,0.636050761820762,0.67091280365066,0.633850738108796,0.675356573891799,0.630565751161387,0.558612027024498
Rock1,1.68955198917428,1.48353616110343,2.30226043434316,2.41887824239582,1.59656211813784,1.79505916715528,3.71135427306889
Greb1l,0.7217429311288,0.715366662677472,0.27051246405035,0.399628274013649,0.862873848016443,0.647444582080625,0.246879879162544
Esco1,0.661077313435058,0.715838334132713,0.628098388714356,0.570783681943393,0.694715085749516,0.634739885496242,0.628153110030929
Snrpd1,0.192287946042103,0.205560406546049,0.148537653361714,0.124683304625397,0.192052424289983,0.18875017422628,0.210595653325385
Abhd3,0.187670245305584,0.203904729283339,0.163852366348041,0.230523357952062,0.309768545910601,0.199861426609112,0.2769634101201
4930563E18Rik,0.00178009047131811,0.00251416513178038,0,0,0.00398356151443651,0.00717245633318929,0
Mib1,0.880105317422898,0.883406592853906,1.31329464262051,1.05235446523825,0.749656998224964,1.04978590591154,1.32818842605136
Mir133a-1hg,0.204914226845235,0.230367926505348,0.12664727181966,0.0769592361993166,0.168501518496213,0.168969754469135,0.126337449134242
1010001N08Rik,0.00692814972628582,0.00355582695037718,0,0.00245420815710074,0,0.00357722495343347,0
Rbbp8,0.303840775771007,0.297689166027908,0.403583731256407,0.487307358619187,0.286802576442612,0.308302483088338,0.468625506379764
Gm50069,0.0158363716520769,0.0193956227008801,0.0150622322087747,0.00768968296294499,0.0129447366017337,0.0117654329581174,0.00544429806279822
Gm6277,0.0233016048020666,0.0261834377205171,0.0193549568143569,0.0185060341663627,0.0358718859353,0.0766984733848847,0.0271505210917952
Cables1,0.140264451947011,0.076637712616344,0.0546986959116283,0.0610961375829723,0.145246628894004,0.150132466669575,0.0414303870157904
Tmem241,0.402212169033943,0.420286790257106,0.240322817092142,0.291888276359454,0.34996293919228,0.444575416153749,0.27584710686279
Riok3,0.728460996654998,0.683863039637134,1.10272238357751,1.03204022448027,0.617317400843606,0.792124909097985,2.04858933180925
Rmc1,0.115477612404438,0.10623881347069,0.116404329627337,0.0785640006408536,0.119651090521199,0.118948674827444,0.144883167247616
Npc1,0.248371525842807,0.22675297774973,0.129686894315315,0.160328038247659,0.187141271186341,0.239917595607007,0.130334983323125
Gm15956,0.00627961493831604,0.00298067142133433,0.0199453328323466,0.00373435917993904,0.00696983833702551,0.0108907332098048,0.015326946887563
Ankrd29,0.284131090176685,0.325000695781493,0.133570688716804,0.159311541427554,0.320751843682337,0.160462885891177,0.0926955248866292
Lama3,0.00419758641385767,0.00105181005993214,0.00576238018392053,0,0.0139462058208773,0,0.00869736515422511
Ttc39c,0.119660266215682,0.0886522344110398,0.234588673152928,0.112644438024493,0.167318330270983,0.274578919450434,0.163383208413016
Gm50063,0,0,0,0,0.00429161395658465,0.0054471808660146,0
Cabyr,0.175795015707159,0.187305448756659,0.06737626311459,0.0750371721514932,0.153196719204481,0.067064520782699,0.0405365634713012
Osbpl1a,2.0406440342223,1.96306050360386,1.00802887380112,1.5712904075415,1.85814551484341,1.30973788079054,1.32876581859031
Gm49970,0.03525501200129,0.0481342746949014,0.0159509329990711,0.0130874285746073,0.0425976457169986,0.0193815254430436,0.00667416843198422
Impact,0.967806220822989,0.970529801610889,0.875720571021531,1.03048902906535,0.918786177363833,1.04427877925006,1.26524791726505
AC103362.1,0.0144727082847094,0.0176240088496795,0.00867670246945034,0.00575174266080101,0.00215326603085027,0.0127849351597037,0.0171961623428365
Zfp521,0.0022652437311645,0.00110784272887366,0.00490818409760917,0.00750069562931009,0.00593297835843686,0.00369435177972349,0
8430422H06Rik,0.00636000073270191,0.00281247932425186,0.00397827625642834,0.00359595288466997,0,0,0
Gm29992,0,0,0.00104741819271133,0.0035659016357495,0.00450017460677474,0,0
Ss18,0.181102358430614,0.168162604601186,0.165013742069039,0.1738151023595,0.130727455903821,0.176818671321804,0.131152422877595
Taf4b,0.163043286760514,0.168377849190034,0.135865113345318,0.220506245771117,0.171206469728855,0.109300028655847,0.151732704080921
Kctd1,1.0735710570536,1.00421479096858,0.733918262511519,0.469173716206149,0.619427415231096,0.821684256382438,0.754226369400372
4933424G05Rik,0.590286733984094,0.636669260046401,0.236647788311398,0.114750079562306,0.343051360748384,0.334423614333628,0.334534582498929
Gm50048,0.00471422803842236,0.00276287666297546,0,0.0052370923349131,0,0.0122183069336448,0
Chst9,0.0714950237954801,0.0417859819014018,0.0202818284017101,0.0520119835305542,0.0383597377296636,0.080142753580133,0.024983242213889
Cdh2,2.33507255273595,1.95908266357874,2.15971143403565,2.48689497558613,2.20501172137489,1.79710357120876,3.02038582584098
Gm15485,0.00571744538005447,0.000878422157039394,0.00143221211175952,0.00261854616745655,0.00635791238511504,0.00387748090922274,0.00317450642774062
Gm15328,0.0539422039218862,0.0455508172950763,0.0218527178092971,0.0164759280313784,0.05164420036634,0.0311759258909989,0.0258549496332368
1700001G01Rik,0,0,0.00368735170022324,0,0.00216088758889892,0,0
Dsc3,0.0017089284676722,0,0.00334076645255407,0.000552586294500534,0,0,0.00691550019467133
Dsc2,0.0106331165161317,0.018011168734425,0.0104744972036967,0.00516643249731856,0.00404802868759693,0.00781008357346401,0.0461061505264113
Dsg1c,0,0,0.00204449976406473,0.00068186707478684,0,0.00611231625613295,0
Dsg3,0.00198118125051543,0.000491634011516232,0,0.009089344287213,0,0,0
Dsg2,0.111573946001744,0.135308595355744,0.0534038966848305,0.0435903799301388,0.0678516115761277,0.0935868984473855,0.106678923476583
Gm16090,0.010144568106922,0,0.00627099804501636,0.0111229714944194,0.00303174724444493,0,0
B4galt6,0.423429545765461,0.40316147329785,0.297345049855697,0.323217763634724,0.368238406082366,0.278789857945335,0.328861912229989
Trappc8,0.79450150405769,0.90505644599269,0.769758350141619,0.867293747671999,0.817724936394541,0.925712857317608,0.724476618384607
Rnf125,0.00489103402681109,0.00259541839711137,0,0.00486280773533493,0,0,0.00500729813703473
Rnf138,0.5108634596129,0.408119272935667,0.349341468176473,0.326472965645377,0.49819644967489,0.418103130197404,0.358759828907779
Mep1b,0.0116695712161995,0.00588247650788191,0.00383839298745377,0.00716992504422972,0.00807221786163245,0.00753781722903808,0.00841330176662511
Garem1,1.33526716137437,1.06271475212284,1.78101760275353,1.49770430040781,1.08945657739648,1.37551302452882,2.48937147484133
Klhl14,0.00201445530458815,0.0104744997529351,0.00368540072794304,0,0.00625581758308713,0,0
Ccdc178,0.00173036845655203,0.00578213419153022,0.00213508048288611,0.00418643801563115,0.00560402253766276,0,0.0161919700190698
Asxl3,0.716636423929847,0.854334166319668,0.542545074969835,0.520933574208857,0.701270779218318,0.605890205767079,0.589174905557293
Nol4,3.16969255760306,2.86720507065514,1.56651463055895,3.29435462303468,3.6461025693992,1.65824352859679,1.93986000321874
Dtna,3.11294393883103,2.34579435785478,7.0060136687446,6.30800448962688,3.08369094889254,5.12288856346553,7.7595043327079
Gm47898,0.00714807401049569,0.00307225230810635,0.0113699957205957,0.00518709306113129,0.0184996479815639,0.0334299797802117,0
Gm15972,0.00305418740025241,0.00288161185840912,0,0,0,0.00239016190239678,0.00513571908027488
Mapre2,1.22021536713133,1.34290535180666,1.44643846944333,1.42704306780156,1.34204478518537,1.34827756221249,1.1311657684562
Zfp397,0.379668764249515,0.408770753323112,0.494552583315515,0.328581381341933,0.338828342763549,0.408038937332,0.480725916034427
Zfp35,0.0436266046255745,0.0435806068465354,0.0341844517450376,0.0633008268270815,0.0394159625759627,0.0509939823997308,0.0151905874868604
Zfp24,0.148711762557901,0.183455512145109,0.0909949950290859,0.0888613343837675,0.1895350712686,0.14574626048967,0.0719730639939265
Ino80c,0.0201324209353866,0.00893821217696845,0.0150593234247458,0.016717324452616,0.0226605531377318,0.00753781722903808,0.00241359277524793
Galnt1,0.778780892636433,0.791477401540638,0.369255677938869,0.385338200147712,0.783607195086256,0.584486504829953,0.444506036336182
2700062C07Rik,0.208980983225349,0.16610418157546,0.1227363350274,0.0865277881347857,0.155643905863809,0.155833730638381,0.0700915026566266
Rprd1a,0.734811352642641,0.718675565501361,0.659100133715869,0.544644354706298,0.706183298144822,0.736281335300247,0.4922973651078
Slc39a6,0.0340597902028813,0.0230684325137425,0.105205380152461,0.106680210254597,0.0499619907829278,0.0465835790491776,0.226659721394701
