,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gabarapl2,2.93E-16,0.452286621,0.624,0.542,6.83E-12
Gabbr1,0.136833467,-0.026256337,0.72,0.74,1
Gabbr2,3.46E-13,0.193822807,0.952,0.938,8.07E-09
Gabpa,0.847319258,0.05947867,0.164,0.166,1
Gabpb1,0.228384787,-0.066657006,0.286,0.304,1
Gabpb2,0.472150895,0.142142831,0.166,0.159,1
Gabra1,0.177053281,0.070974357,0.76,0.763,1
Gabra2,0.004691066,-0.081333181,0.889,0.912,1
Gabra3,0.000448739,-0.149574384,0.623,0.657,1
Gabra4,0.03744902,-0.07590806,0.615,0.644,1
Gabra5,0.520033666,-0.006435741,0.627,0.648,1
Gabrb1,0.014433488,-0.066752576,0.939,0.955,1
Gabrb2,0.000607945,-0.062596859,0.942,0.959,1
Gabrb3,0.027361465,-0.025141244,0.997,0.999,1
Gabrd,0.009809674,0.240458015,0.247,0.217,1
Gabrg1,0.245418575,0.281560785,0.023,0.018,1
Gabrg2,0.287294965,-0.017569018,0.754,0.753,1
Gabrg3,1.74E-12,-0.13691444,0.99,0.992,4.05E-08
Gabrr2,0.567186379,-0.022490204,0.008,0.01,1
Gad2,0.011322077,-0.503106323,0.026,0.038,1
Gadd45a,0.445824652,-0.20299779,0.013,0.016,1
Gadd45b,6.57E-09,-0.707380461,0.208,0.276,0.000153232
Gadd45g,9.74E-07,-1.058445646,0.046,0.078,0.022727131
Gadd45gip1,0.163743458,0.107383803,0.063,0.053,1
Gadl1,0.001144901,-1.650057475,0.005,0.013,1
Gak,0.009821699,-0.113303165,0.497,0.533,1
Gal3st1,0.392207231,0.139553049,0.057,0.052,1
Gal3st3,0.025577381,0.23409873,0.217,0.194,1
Gal3st4,0.008003318,0.421612366,0.076,0.057,1
Galc,0.00012619,-0.190549852,0.363,0.416,1
Gale,4.11E-05,-0.451176319,0.075,0.107,0.958220505
Galk1,0.139193458,0.182824204,0.092,0.08,1
Galk2,0.886075428,0.107080331,0.257,0.257,1
Galm,0.375208168,-0.573106114,0.021,0.025,1
Galns,2.21E-05,0.705479981,0.137,0.1,0.514547718
Galnt1,0.653658579,-0.012520936,0.889,0.908,1
Galnt10,0.013885432,0.216679944,0.231,0.204,1
Galnt11,3.29E-08,-0.168871281,0.815,0.861,0.000766972
Galnt12,0.480043144,0.117961175,0.122,0.116,1
Galnt13,0.245159569,-0.04409317,0.962,0.961,1
Galnt14,0.783812119,0.047576009,0.487,0.493,1
Galnt16,4.86E-32,0.487683252,0.786,0.728,1.13E-27
Galnt17,0.00178781,0.19333853,0.491,0.462,1
Galnt18,0.053044382,0.042881099,0.903,0.912,1
Galnt2,0.02565782,0.159229103,0.496,0.473,1
Galnt3,0.660441932,-0.421357353,0.009,0.01,1
Galnt7,0.855014126,0.039355269,0.543,0.548,1
Galnt9,2.08E-05,0.116804464,0.898,0.901,0.485469605
Galntl6,5.54E-07,-0.15588704,0.941,0.951,0.012916306
Galt,0.479932859,0.025198631,0.162,0.17,1
Gamt,0.386197975,-0.254277799,0.011,0.014,1
Gan,0.209878967,0.093452526,0.261,0.246,1
Ganab,0.027834887,0.226538483,0.26,0.235,1
Ganc,0.959273534,-0.004125162,0.177,0.177,1
Gap43,6.70E-10,-0.171755504,0.88,0.93,1.56E-05
Gapdh,5.59E-10,0.394316087,0.54,0.469,1.30E-05
Gapdhs,8.43E-05,0.536201715,0.153,0.116,1
Gapvd1,0.120895207,0.087127096,0.777,0.803,1
Gar1,0.053614818,-0.138798634,0.091,0.107,1
