,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Tcf4,0.468157304,0.02652544,0.997,0.995,1
Tcf7,0.793681201,0.117343345,0.02,0.022,1
Tcf7l1,0.00126688,-2.102175163,0.003,0.024,1
Tchh,0.038561836,-0.316447407,0.036,0.058,1
Tchp,0.871151913,0.123123863,0.059,0.058,1
Tcirg1,0.071747947,-0.767935082,0.038,0.056,1
Tcof1,0.061480601,-0.205303917,0.122,0.153,1
Tcp1,0.001296664,-0.143227848,0.31,0.405,1
Tcp11,0.371488924,0.792101226,0.02,0.015,1
Tcp11l1,0.001629285,0.246300844,0.673,0.644,1
Tcp11l2,0.001815095,0.768782812,0.125,0.084,1
Tcrg-C4,0.518664022,0.157229125,0.021,0.026,1
Tcta,0.159236499,-0.084383458,0.278,0.312,1
Tcte1,0.174558486,-0.666534979,0.005,0.011,1
Tcte2,0.014394786,-0.157879392,0.314,0.378,1
Tctex1d2,0.037641004,-0.145696698,0.144,0.183,1
Tctn1,0.022040592,-0.334942688,0.167,0.215,1
Tctn2,0.918571587,0.237683865,0.233,0.243,1
Tctn3,0.022846502,-0.12109375,0.204,0.256,1
Tdg,0.148344186,-0.095643111,0.217,0.252,1
Tdo2,0.668367675,0.664415224,0.016,0.014,1
Tdp1,0.002502303,-0.195316676,0.333,0.42,1
Tdp2,9.38E-08,-0.594160271,0.187,0.304,0.002187092
Tdrd12,0.215218786,0.869905849,0.018,0.012,1
Tdrd3,0.165115603,-0.023473129,0.435,0.494,1
Tdrd5,0.523336209,0.189618159,0.148,0.164,1
Tdrd7,0.353541391,-0.071883776,0.268,0.292,1
Tdrd9,0.263171843,0.370536723,0.008,0.014,1
Tdrkh,0.517659671,0.002993513,0.107,0.118,1
Tdrp,0.000953432,-0.646003091,0.072,0.121,1
Tead1,0.104692097,-0.08097189,0.353,0.419,1
Tec,0.008409499,-0.761274547,0.01,0.029,1
Tecpr1,0.63202941,0.172853135,0.567,0.613,1
Tecpr2,0.185070862,0.208455844,0.594,0.61,1
Tecr,0.806969582,0.089747191,0.741,0.796,1
Tectb,0.03002774,-1.586624433,0.002,0.011,1
Tedc1,0.203854737,-1.595096239,0.005,0.011,1
Tedc2,0.60153895,0.107399582,0.074,0.081,1
Teddm2,0.007728277,0.576788115,0.225,0.185,1
Teddm3,0.897577627,-0.005202872,0.044,0.043,1
Tef,0.832154843,0.037428694,0.548,0.602,1
Tefm,0.635126205,0.469784745,0.051,0.047,1
Tek,0.000344105,0.377365506,0.695,0.659,1
Tekt1,0.051598469,1.452575925,0.015,0.007,1
Tekt2,0.351291518,1.026786274,0.011,0.008,1
Tekt5,0.20661383,-0.622306571,0.011,0.019,1
Telo2,0.022000149,0.454286691,0.24,0.203,1
Ten1,0.038967849,0.50675082,0.273,0.249,1
Tenm1,4.55E-16,-0.463992456,0.703,0.842,1.06E-11
Tenm2,6.63E-13,-0.209493449,0.998,0.999,1.55E-08
Tenm3,0.452673626,0.01785946,0.745,0.761,1
Tenm4,2.24E-09,0.248737173,0.977,0.984,5.23E-05
Tent2,0.901881449,0.091198671,0.624,0.662,1
Tent4a,0.397480225,0.075695447,0.371,0.414,1
Tent4b,0.40346539,0.006839045,0.617,0.669,1
Tent5d,0.236211957,-0.135511524,0.112,0.131,1
Tep1,0.074946921,-0.60938319,0.031,0.048,1
Tepsin,0.003960991,-0.613221906,0.049,0.086,1
Terb1,0.00025728,0.937133072,0.181,0.128,1
Terf1,0.338904772,0.178369469,0.483,0.487,1
Terf2,0.530249356,0.062805569,0.256,0.285,1
Terf2ip,0.11948563,-0.111782504,0.169,0.202,1
Tert,0.23615846,-0.168597262,0.015,0.023,1
Tes,0.264101212,-0.164998139,0.026,0.036,1
Tes3-ps,0.527314171,0.60684133,0.015,0.012,1
Tesc,7.52E-13,1.00654935,0.363,0.23,1.75E-08
Tesk1,0.014407129,-0.413690398,0.085,0.122,1
Tesk2,0.155369526,0.187516814,0.245,0.285,1
Tespa1,4.01E-05,0.888177322,0.189,0.127,0.935478957
Tet1,0.010337793,-0.116803054,0.281,0.354,1
Tet2,3.78E-07,-0.309577525,0.512,0.658,0.008806354
Tet3,4.75E-05,0.298868005,0.778,0.799,1
Tex10,0.023189921,-0.099032385,0.537,0.623,1
Tex11,0.584102257,-0.727936569,0.018,0.022,1
Tex14,0.000498469,-1.741794719,0.061,0.107,1
Tex15,0.922083515,-0.48453505,0.025,0.025,1
Tex2,0.145333406,-0.15388624,0.573,0.65,1
Tex22,0.106241837,-0.69732332,0.25,0.276,1
Tex26,0.026876379,-1.055932129,0.005,0.017,1
Tex261,0.782763962,0.261791313,0.184,0.185,1
Tex264,0.431632184,0.029747484,0.24,0.262,1
Tex29,0.291472919,-0.724674654,0.011,0.018,1
Tex30,0.002490849,-0.852733141,0.033,0.066,1
Tex35,0.093689146,-0.901623499,0.003,0.011,1
Tex47,0.005550319,-0.728534584,0.015,0.038,1
Tex50,0.003715035,0.460126932,0.491,0.47,1
Tex9,0.70521636,0.150665983,0.236,0.256,1
Tfam,0.239203947,0.0495714,0.105,0.126,1
Tfap2b,0.134337345,1.369699605,0.015,0.008,1
Tfap2d,0.047716932,-0.642456155,0.01,0.023,1
Tfap2e,0.0142895,-0.690341242,0.021,0.043,1
Tfap4,0.760750044,0.581507844,0.01,0.009,1
Tfb1m,0.388525175,0.201486445,0.069,0.081,1
Tfb2m,0.975023995,0.054548045,0.222,0.226,1
Tfcp2,0.000292751,-0.35892228,0.332,0.42,1
Tfdp1,0.267809943,-0.02170046,0.401,0.451,1
Tfdp2,3.15E-12,-0.345266427,0.686,0.821,7.36E-08
Tfe3,0.703964149,0.12519927,0.312,0.316,1
Tfeb,0.002138907,-0.968399202,0.031,0.064,1
Tfg,5.64E-15,-0.563329374,0.315,0.517,1.32E-10
Tfip11,0.624203491,0.097107496,0.062,0.068,1
Tfpt,0.013485087,-0.322312545,0.095,0.135,1
Tfr2,0.608184562,0.630749609,0.018,0.022,1
