,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm10563,1.65E-06,-0.254781977,0.313,0.373,0.038518315
Gm10570,0.135803378,-0.083141225,0.067,0.077,1
Gm10575,0.091977587,0.453515146,0.018,0.012,1
Gm10603,0.036656546,0.465286353,0.049,0.037,1
Gm10629,0.033879261,0.187229532,0.284,0.261,1
Gm10634,0.170186656,-0.198779271,0.022,0.028,1
Gm10638,0.15161792,-0.130838746,0.027,0.034,1
Gm10644,0.338319748,-0.099535257,0.089,0.097,1
Gm10649,0.004768955,-0.110535999,0.528,0.568,1
Gm10658,0.12661515,0.089294451,0.458,0.445,1
Gm10681,0.296973072,0.034191892,0.349,0.374,1
Gm10684,0.696920142,0.209895825,0.025,0.023,1
Gm10701,0.004724935,-0.278571063,0.119,0.144,1
Gm10754,0.117247283,-0.009891731,0.419,0.457,1
Gm10762,0.340578508,-0.097556148,0.032,0.037,1
Gm10767,0.014511623,-0.155481044,0.086,0.106,1
Gm10778,0.211604323,0.533728265,0.042,0.036,1
Gm10785,0.040853266,-0.048385536,0.574,0.605,1
Gm10790,0.158162721,0.423112501,0.013,0.009,1
Gm10791,0.000202101,-0.372133625,0.1,0.132,1
Gm10814,0.008448031,0.503840949,0.052,0.037,1
Gm10827,0.282050437,-0.139930143,0.315,0.328,1
Gm10847,0.031872762,-0.785485518,0.014,0.021,1
Gm10848,0.097586508,0.3851487,0.049,0.039,1
Gm10851,1.26E-12,0.494577136,0.383,0.297,2.94E-08
Gm10855,0.004860358,-0.268107972,0.071,0.092,1
Gm10862,0.082720942,-0.093626032,0.361,0.389,1
Gm10863,0.286630515,1.179541054,0.011,0.008,1
Gm10931,0.457370068,0.262487338,0.032,0.029,1
Gm10941,0.946605623,-0.14958389,0.017,0.017,1
Gm10961,0.616582262,-0.078817436,0.013,0.012,1
Gm10999,0.11963011,-1.053777194,0.008,0.012,1
Gm11008,0.821827921,-0.195621656,0.011,0.01,1
Gm11033,0.713262054,-0.346034541,0.012,0.011,1
Gm11084,0.001906323,-0.306293661,0.081,0.106,1
Gm11099,0.088780797,-0.073452278,0.601,0.627,1
Gm11100,0.514527394,0.082870021,0.039,0.043,1
Gm11146,2.04E-13,-0.671343537,0.101,0.166,4.76E-09
Gm11149,0.896777347,0.036654294,0.601,0.614,1
Gm11184,0.848038298,-0.386011471,0.015,0.015,1
Gm11201,0.174875979,-0.119383729,0.071,0.08,1
Gm1123,0.07557954,-0.604369507,0.01,0.015,1
Gm11250,0.19824794,-0.079554826,0.138,0.15,1
Gm11264,0.223366923,-0.173475871,0.007,0.01,1
Gm11266,2.60E-09,-0.319521884,0.277,0.355,6.06E-05
Gm11290,6.27E-05,-0.242573756,0.537,0.556,1
Gm11351,0.009144296,-0.713354532,0.005,0.012,1
Gm1141,0.104653727,-0.763199286,0.008,0.012,1
Gm11413,0.014745115,-1.223166299,0.008,0.014,1
Gm11417,8.13E-21,0.301505321,0.946,0.935,1.90E-16
Gm11418,0.00089972,0.161390703,0.779,0.779,1
Gm11423,0.765774951,0.534795396,0.014,0.015,1
Gm11437,0.034734069,0.216501854,0.272,0.249,1
Gm11457,0.405317147,-0.022781984,0.255,0.268,1
Gm11464,0.815137791,-0.000399227,0.014,0.015,1
Gm11465,0.643581561,-0.262146165,0.032,0.034,1
Gm11468,0.113948494,-0.471922514,0.012,0.017,1
Gm11491,0.622688518,-0.312175833,0.016,0.018,1
Gm11508,0.502233643,0.138228789,0.285,0.282,1
Gm11520,0.293563923,0.184973828,0.094,0.086,1
Gm11521,0.00191428,-1.165812909,0.005,0.013,1
Gm11525,0.691414187,-0.101226843,0.012,0.014,1
Gm11541,0.028331424,-0.884726167,0.01,0.017,1
Gm11542,0.9263244,-0.048818787,0.027,0.027,1
Gm11549,0.808835837,0.189646479,0.204,0.207,1
Gm11574,0.288510044,-0.371163505,0.015,0.018,1
Gm11583,0.009160713,-1.029459097,0.005,0.012,1
Gm11592,0.36923539,0.034616567,0.054,0.06,1
Gm11613,0.003815345,0.299635795,0.374,0.346,1
Gm11614,0.059141491,0.418152046,0.012,0.007,1
Gm11629,0.873749922,-0.730964395,0.032,0.032,1
Gm11634,0.009949789,-1.47146185,0.005,0.01,1
Gm11638,0.958246407,-0.013112254,0.112,0.113,1
Gm11639,0.06242652,-0.144536685,0.035,0.045,1
Gm11655,0.208566511,-0.095078475,0.108,0.119,1
Gm11659,3.20E-09,0.270971643,0.611,0.552,7.46E-05
Gm11670,0.033430374,0.354219644,0.124,0.107,1
Gm11672,0.047169303,0.790148615,0.015,0.009,1
Gm11696,0.374225922,0.143284366,0.02,0.017,1
Gm11713,0.061713092,0.191283433,0.134,0.117,1
Gm11714,0.792011587,-0.063273588,0.073,0.071,1
Gm11715,0.423388377,0.05794638,0.028,0.032,1
Gm11716,0.874527358,0.084106657,0.014,0.013,1
Gm11728,0.027840333,0.931969901,0.02,0.013,1
Gm11730,0.259778676,-0.149379327,0.07,0.077,1
Gm11734,0.110157031,0.714408536,0.013,0.008,1
Gm11739,0.436346557,0.202157719,0.041,0.037,1
Gm11750,0.116703235,-0.246651321,0.03,0.038,1
Gm11751,0.221368109,-0.235386691,0.021,0.026,1
Gm11766,0.205767626,0.490285651,0.012,0.009,1
Gm11767,0.977672451,0.039404815,0.092,0.092,1
Gm11769,0.358623035,0.441590306,0.013,0.011,1
Gm11773,0.065079969,0.481400005,0.039,0.03,1
Gm11802,7.61E-21,-0.54470861,0.325,0.443,1.78E-16
Gm11808,0.648956915,0.110789542,0.01,0.009,1
Gm11816,0.226047649,-0.329272317,0.014,0.018,1
Gm11817,0.13573768,0.004277971,0.394,0.418,1
Gm11831,0.00934591,-0.264041307,0.07,0.089,1
Gm11837,0.130191407,-0.616042313,0.014,0.019,1
Gm11842,0.120200953,-0.669902031,0.013,0.018,1
Gm11844,0.001095634,-0.177847595,0.173,0.209,1
Gm11867,2.68E-09,-0.15469243,0.771,0.831,6.26E-05
Gm11872,0.029945503,-0.62546699,0.007,0.012,1
Gm11884,0.026710842,-0.476404045,0.073,0.089,1
Gm11899,1.39E-30,-1.012240654,0.142,0.259,3.23E-26
Gm11906,3.72E-06,-0.324075296,0.28,0.336,0.086818349
Gm11940,0.940289979,0.005335514,0.023,0.024,1
Gm11944,0.159587646,0.188641351,0.167,0.155,1
Gm11973,0.203488427,-0.372095181,0.056,0.064,1
Gm12002,0.000257045,0.177977882,0.72,0.707,1
Gm12027,1.38E-06,-0.170323147,0.637,0.712,0.032163508
Gm12043,0.505381283,0.03298646,0.009,0.011,1
Gm12059,0.450809146,0.191868676,0.068,0.063,1
Gm12063,0.049250158,-0.895828216,0.012,0.018,1
Gm12064,0.115429883,0.180557399,0.479,0.482,1
Gm12068,0.282217202,-0.475283105,0.01,0.014,1
Gm12081,0.501323522,0.341983533,0.013,0.011,1
Gm12088,0.983794916,0.398690332,0.013,0.013,1
Gm12089,0.871938331,0.159835232,0.049,0.048,1
Gm12092,0.364566018,-0.387184692,0.016,0.019,1
Gm12111,0.835454882,0.106523829,0.011,0.012,1
Gm12116,0.004169256,-0.507958306,0.028,0.042,1
Gm12120,0.411861499,-0.301790642,0.01,0.013,1
Gm12122,0.207651164,0.164338262,0.122,0.111,1
Gm12132,0.921970755,0.120301275,0.016,0.016,1
Gm12147,0.010832533,-1.003793058,0.005,0.011,1
